,index,address,animal,building_floor,d_to_bank,d_to_coffe,d_to_conv,d_to_metro,elevator,id,loc,metro_count,parking,price,room_floor,room_options,room_size,room_type,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,biddet,d_to_fancy,park,distance_gn,distance_md,d_to_mac,star_bucks,population,elder,elder_ratio,totalbanks,bank_ratio
2728,3019,서울특별시 관악구 봉천동,False,6,67.0,380.0,161.0,388.0,True,577f7467220e005324949b6d,"[126.94566291, 37.4809787371]",5.0,True,5600.0,1,"[0, 1, 2, 3, 4, 6, 7, 9]",26.4,원룸,1,1,1,1,1,0,1,1,0,1,0,0,0,9.83712960927,4.60388653687,5.92896124833,9.32232181839,0.581511722171,0.501419350665,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2729,3021,서울특별시 성북구 보문동2가,False,4,86.0,290.0,141.0,167.0,False,57e39c808e09ba318d0f16bc,"[127.018097089, 37.5862808189]",19.0,False,4000.0,2,"[1, 8, 10]",21.5,원룸,0,1,0,0,0,0,0,0,1,0,1,0,0,3.99769780302,6.55632854122,9.59382319894,5.29685998949,0.690067582958,0.511606719762,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
2730,3022,서울특별시 관악구 봉천동,False,5,45.0,67.0,207.0,338.0,False,57f091dad9316339f7079c7f,"[126.955577109, 37.4792637552]",5.0,False,4100.0,2,"[0, 10, 1, 11, 3, 4, 6, 7, 9]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,1,1,0,9.24119617255,4.37793058919,5.20663931044,9.38973012362,0.328601434329,0.42929818928,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2731,3023,서울특별시 동대문구 휘경동,False,4,191.0,257.0,52.0,333.0,False,56d018457ce7b54c6fc493e8,"[127.060985954, 37.5876575844]",13.0,False,7700.0,3,"[0, 1, 2, 3, 4, 6, 9, 7, 11]",16.5,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,6.82923668445,6.54681442604,10.7593359736,8.84488462202,0.902234113138,0.55319500243,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
2732,3024,서울특별시 동작구 흑석동,False,3,278.0,303.0,91.0,737.0,False,57f4e575d2e89c2032f49a49,"[126.955597775, 37.505472261]",9.0,False,4000.0,-1,"[1, 3, 7, 8, 6]",33.06,투룸,0,1,0,1,0,0,1,1,1,0,0,0,0,6.97842665413,1.97171020478,4.68550604618,6.49476363301,0.169849537872,0.987423756636,35566.0,5244.0,0.14744418827,7.0,0.000196817184952
2733,3025,서울특별시 용산구 원효로1가,False,3,124.0,294.0,101.0,241.0,False,537096f9e4b0df568caf1d47,"[126.968774573, 37.541321963]",23.0,False,5350.0,3,"[0, 1, 6, 7, 9]",13.2,원룸,1,1,0,0,0,0,1,1,0,1,0,0,0,2.8429182618,2.85056094348,5.74015908697,2.47269865659,1.52437019406,0.352755084534,29051.0588235,4234.11764706,0.145747446686,10.75,0.000370038147845
2734,3026,서울특별시 관악구 봉천동,True,9,169.0,131.0,69.0,241.0,True,57f855888b29fd02253e0e6b,"[126.950737872, 37.479780818]",6.0,True,6700.0,5,"[0, 1, 4, 3, 10, 9, 7, 6]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,1,0,0,9.55571764582,4.49907591197,5.56742725731,9.3814311395,0.159032752865,0.163495532001,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2735,3027,서울특별시 관악구 봉천동,True,6,83.0,61.0,43.0,197.0,True,57a4288fb617422bc7048a12,"[126.953822153, 37.4797352112]",5.0,True,4300.0,3,"[0, 10, 1, 3, 4, 6, 7, 9, 11]",25.4,원룸,1,1,0,1,1,0,1,1,0,1,1,1,0,9.33583660245,4.38843793244,5.32265703546,9.35307303678,0.168068044657,0.270615435281,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2736,3028,서울특별시 동작구 상도1동,False,5,223.0,119.0,59.0,160.0,True,57bfce52111645568239c8b1,"[126.949501771, 37.5021577163]",11.0,False,9500.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",26.4,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,7.51331227149,2.62297672423,5.19169922034,6.94769829181,0.757710759005,0.652035531852,48516.0,5780.0,0.119135955149,5.0,0.000103058784731
2737,3030,서울특별시 관악구 봉천동,False,5,248.0,150.0,138.0,486.0,False,579309987744f87f87fea0cc,"[126.953891665, 37.477006982]",4.0,False,7500.0,3,"[0, 1, 3, 4, 6, 7, 9, 10]",23.1,원룸,1,1,0,1,1,0,1,1,0,1,1,0,0,9.51016259883,4.66583418515,5.45434023027,9.65387484462,0.42253902264,0.514423063698,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2738,3031,서울특별시 광진구 구의동,True,19,12.0,121.0,52.0,237.0,True,57f1b957df6485136baad86d,"[127.083864822, 37.5382545361]",9.0,True,8300.0,7,"[0, 1, 6, 7, 11, 9, 4, 3]",24.8,오피스텔,1,1,0,1,1,0,1,1,0,1,0,1,0,3.2751816615,1.64762624156,7.88037568153,10.8103097293,0.209382131534,0.138321877009,46756.625,5123.75,0.109583401283,8.26666666667,0.00017680203964
2739,3032,서울특별시 관악구 봉천동,False,4,79.0,450.0,147.0,550.0,False,575f8494122d54509dce402d,"[126.946103026, 37.4789750945]",5.0,False,4600.0,-1,"[1, 0, 11, 4, 7, 10, 3, 9]",16.5,원룸,1,1,0,1,1,0,0,1,0,1,1,1,0,9.94446285722,4.77354675903,5.97757120186,9.53421450636,0.569466230422,0.522639323664,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2740,3033,서울특별시 관악구 봉천동,False,4,81.0,172.0,203.0,441.0,False,57f32403c98cb460cc8dff96,"[126.956084141, 37.4783557274]",5.0,False,3900.0,3,"[0, 1, 3, 4, 6, 7, 9, 11, 10]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,1,1,0,9.26554748174,4.45635679121,5.21317089967,9.48627092839,0.419423701071,0.522151754827,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2741,3034,서울특별시 강서구 화곡동,True,6,243.0,421.0,62.0,642.0,True,57bbf078515f7a022ba940ae,"[126.847631481, 37.5426009133]",9.0,True,9500.0,4,"[0, 1, 11, 7, 6, 9]",42.9,투룸,1,1,0,0,0,0,1,1,0,1,0,1,0,12.0676261103,3.29195736547,14.9244366464,10.6240332349,0.948165066945,0.913901933938,56970.4761905,6623.9047619,0.116269078386,7.57894736842,0.000133032894847
2742,3035,서울특별시 관악구 신림동,False,6,391.0,329.0,201.0,1037.0,False,57f607ec9d1d45660a51d930,"[126.94103357, 37.4731413388]",4.0,False,5500.0,5,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,10.6796794805,5.55936055313,6.65823371759,10.2567448602,1.28793556303,1.27396094289,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2743,3036,서울특별시 관악구 신림동,False,4,151.0,160.0,136.0,1270.0,False,57f4b08b4dc9b07a54ae939a,"[126.934965777, 37.4723524741]",4.0,False,4600.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,11.0643818238,5.92542063983,7.17681855675,10.4663349792,1.14805102807,1.34498254059,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2744,3037,서울특별시 관악구 봉천동,False,15,47.0,35.0,47.0,249.0,False,57e24d4388fd0c16f6d88e5c,"[126.9498912, 37.4812617207]",6.0,True,7200.0,6,"[0, 1, 6, 7, 8, 4]",24.8,오피스텔,1,1,0,0,1,0,1,1,1,0,0,0,0,9.52563024528,4.38775123942,5.57103989059,9.22915497211,0.22051556743,0.128489018306,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2745,3039,서울특별시 동작구 상도동,False,5,323.0,253.0,68.0,393.0,True,57e239d67770ba330d3b81f0,"[126.937116211, 37.5017156857]",13.0,False,5800.0,2,"[0, 1, 3, 4, 6, 7, 9, 11]",42.9,오피스텔,1,1,0,1,1,0,1,1,0,1,0,1,0,8.03284132812,3.58763609244,6.28148405992,7.29234873196,1.41953457517,1.47823879321,51746.125,6822.5,0.13184562129,8.26666666667,0.000159754313326
2746,3040,서울특별시 관악구 봉천동,False,4,320.0,484.0,343.0,633.0,False,57f0958473a4035a283bae4c,"[126.969548736, 37.4739990775]",8.0,False,3800.0,2,"[0, 1, 3, 4, 6, 7, 9, 11, 5, 2]",19.8,원룸,1,1,1,1,1,1,1,1,0,1,0,1,0,8.67821100742,4.56954700109,4.49897719002,9.94225347061,1.05160249939,0.469560467473,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2747,3041,서울특별시 관악구 봉천동,False,5,357.0,372.0,88.0,679.0,False,57ce7d0de6cf063e9eac90b4,"[126.9557556, 37.4756669922]",4.0,False,2900.0,3,"[0, 1, 3, 2, 4, 6, 7, 9, 11]",16.5,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,9.47100393216,4.74723252404,5.38440805353,9.78644185902,0.627525120104,0.72491827095,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2748,3042,서울특별시 관악구 봉천동,False,5,144.0,135.0,63.0,222.0,False,57f75a924126631ac3982339,"[126.950742224, 37.4800403104]",6.0,False,5000.0,2,"[0, 1, 3, 4, 6, 9, 7, 11]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,0,1,0,9.53908831523,4.47315037391,5.5553238058,9.35281518043,0.144664733523,0.136418709472,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2749,3043,서울특별시 강서구 화곡동,False,9,251.0,262.0,18.0,773.0,True,57294be4854e936b1e5f83a9,"[126.846577678, 37.5466324179]",9.0,True,5000.0,6,"[0, 1, 6, 8, 7, 11]",28.0,오피스텔,1,1,0,0,0,0,1,1,1,0,0,1,0,12.0754803216,3.03733036946,15.1585197072,10.6267289587,0.831574512681,1.00171455621,56970.4761905,6623.9047619,0.116269078386,7.57894736842,0.000133032894847
2750,3044,서울특별시 관악구 신림동,False,6,206.0,236.0,186.0,1225.0,True,57ce4fb3d306f92c2807436a,"[126.935720804, 37.472507861]",4.0,False,4040.0,3,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 9]",19.8,원룸,1,1,1,1,1,1,1,1,0,1,1,1,0,11.0237033605,5.8731587984,7.10933128893,10.4327942544,1.15839458745,1.35088556202,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2751,3045,서울특별시 관악구 신림동,False,2,110.0,687.0,61.0,735.0,False,56eb819e819f737cd7672346,"[126.938114141, 37.4764916024]",3.0,True,4100.0,2,"[0, 1, 2, 3, 11, 9, 7, 6, 4]",23.1,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,10.5344665173,5.38959095238,6.73381796837,9.95182678649,0.926041525987,1.07318877543,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2752,3046,서울특별시 동작구 상도1동,False,6,205.0,114.0,79.0,153.0,True,57f1c4ce1cdb4051fb787f32,"[126.949655042, 37.5029542707]",9.0,True,5000.0,3,"[0, 1, 3, 4, 6, 7, 9, 10, 11]",23.1,원룸,1,1,0,1,1,0,1,1,0,1,1,1,0,7.42628107762,2.5610381296,5.18246455381,6.85827189885,0.713912998023,0.727503872154,48516.0,5780.0,0.119135955149,5.0,0.000103058784731
2753,3047,서울특별시 관악구 봉천동,False,3,123.0,106.0,29.0,176.0,False,56fa55ab0f5bde1e44e8d009,"[126.961878283, 37.4761881078]",8.0,False,5500.0,-1,[],33.0,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01608948386,4.53984077885,4.89517734635,9.69683753718,0.980064389234,0.275970735012,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2754,3049,서울특별시 관악구 봉천동,False,5,52.0,295.0,97.0,534.0,False,56daad41cfff3b3baeb664eb,"[126.946785249, 37.479887225]",5.0,False,10300.0,2,"[0, 1, 3, 4, 6, 7, 9]",33.0,투룸,1,1,0,1,1,0,1,1,0,1,0,0,0,9.83837943938,4.65567646464,5.88254753322,9.42386729229,0.486861631107,0.426567652317,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2755,3050,서울특별시 관악구 봉천동,False,4,259.0,187.0,200.0,558.0,False,57faf6ebcfe3d16c3b568516,"[126.953132399, 37.4762642513]",4.0,False,5800.0,1,"[0, 1, 3, 4, 7, 6, 8]",23.1,원룸,1,1,0,1,1,0,1,1,1,0,0,0,0,9.61334434255,4.76749342666,5.5526044563,9.74312277017,0.485553998135,0.56765042452,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2756,3051,서울특별시 관악구 봉천동,False,1,77.0,89.0,157.0,121.0,False,57f5e767c929f7190cda0d3e,"[126.94194062, 37.4813986388]",5.0,False,20000.0,1,"[11, 6, 1]",62.7,투룸,0,1,0,0,0,0,1,0,0,0,0,1,0,9.90433142881,4.74990539535,6.22011211342,9.34334938994,0.9126226313,0.829590783518,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2757,3052,서울특별시 성북구 동선동3가,False,6,120.0,66.0,154.0,297.0,True,5541d841e4b0400d3d9c4c21,"[127.019765671, 37.5937840155]",11.0,True,7100.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,4.65059874514,7.39417548816,10.4376755404,5.86311112164,0.248393845669,0.136000356197,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
2758,3053,서울특별시 서대문구 창천동,False,5,381.0,362.0,335.0,459.0,False,57f5d1d2c63c471ce6079622,"[126.931159196, 37.5600612043]",19.0,True,6500.0,1,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11]",16.5,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,4.48514627721,2.89741227698,9.50674705211,3.03323619658,0.51674822685,0.356881742877,43615.0666667,6321.46666667,0.144937682085,7.86666666667,0.000180365806312
2759,3054,서울특별시 은평구 신사동,False,8,58.0,72.0,116.0,89.0,True,56540f705a6133361919cb0c,"[126.914623071, 37.598158837]",9.0,True,8000.0,7,"[0, 1, 4, 6, 7, 9, 11]",21.4,원룸,1,1,0,0,1,0,1,1,0,1,0,1,0,6.97908546537,4.90371175529,13.6546987343,5.90413612614,0.599766704812,0.599766704812,58805.8823529,8304.70588235,0.14122236671,7.07692307692,0.000120343795446
2760,3055,서울특별시 관악구 봉천동,False,4,45.0,49.0,185.0,320.0,False,57f7610c06e3ce40f5079695,"[126.955319327, 37.4792780741]",5.0,False,3600.0,3,"[1, 0, 4, 3, 6, 7, 9]",14.8,원룸,1,1,0,1,1,0,1,1,0,1,0,0,0,9.25858360056,4.38476863347,5.22624883084,9.39025389893,0.307644323376,0.408863019664,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2761,3056,서울특별시 은평구 신사동,False,8,86.0,93.0,134.0,66.0,True,57eb555628504f116859454f,"[126.914967375, 37.5981050261]",9.0,True,4900.0,5,[],19.8,원룸,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95023940036,4.90675267458,13.6316099184,5.87731068059,0.576790271286,0.576790271286,58805.8823529,8304.70588235,0.14122236671,7.07692307692,0.000120343795446
2762,3057,서울특별시 관악구 신림동,False,4,182.0,207.0,47.0,1192.0,False,573c3a4d851ca92af2446733,"[126.938280569, 37.4720767408]",3.0,False,3050.0,2,"[0, 1, 2, 3, 4, 6, 7, 8, 11, 10]",23.1,원룸,1,1,1,1,1,0,1,1,1,0,1,1,0,10.9463688623,5.78800005195,6.92828085222,10.4252820244,1.30988800158,1.48888985996,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2763,3058,서울특별시 관악구 봉천동,True,7,153.0,154.0,93.0,287.0,True,57f61a6502869631174f93b8,"[126.949950884, 37.4799246487]",6.0,True,6200.0,6,"[0, 1, 3, 4, 6, 7, 9, 10, 11]",26.4,오피스텔,1,1,0,1,1,0,1,1,0,1,1,1,0,9.60398251276,4.51645791154,5.62435077947,9.37537796674,0.214235397966,0.185148084381,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2764,3059,서울특별시 광진구 화양동,False,10,267.0,194.0,56.0,370.0,True,56dea5fbd8056c41fb66e79f,"[127.070558108, 37.5472371906]",11.0,False,8250.0,8,"[0, 1, 6, 9, 7, 11, 4, 3]",23.1,원룸,1,1,0,1,1,0,1,1,0,1,0,1,0,3.39998948874,2.01918965083,7.56813565185,9.44237917347,0.22821463149,0.726847696334,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
2765,3060,서울특별시 관악구 신림동,False,4,213.0,313.0,99.0,1212.0,False,57870794a2a313455a45ecf3,"[126.93487026, 37.4729939407]",4.0,False,3878.0,2,"[0, 1, 4, 7, 9, 11]",16.5,원룸,1,1,0,0,1,0,0,1,0,1,0,1,0,11.0014131427,5.87215490469,7.15386858141,10.399605847,1.07879291528,1.27466271629,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2766,3061,서울특별시 노원구 공릉동,False,3,301.0,125.0,187.0,238.0,False,57e4e8d1a057866a5529eee9,"[127.081665468, 37.6213853584]",12.0,False,5400.0,3,"[0, 1, 3, 4, 6, 7, 9, 11]",16.5,원룸,1,1,0,1,1,0,1,1,0,1,0,1,0,10.8182879467,8.60275202796,14.9260585001,12.1011166123,1.04822776475,0.913196226474,57678.2,7006.5,0.121475704859,6.7,0.000116161738751
2767,3062,서울특별시 동대문구 휘경동,False,3,140.0,175.0,76.0,333.0,False,57e6921ffaad5d7776121d2b,"[127.061860863, 37.5886662407]",10.0,False,14500.0,3,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",36.3,원룸,1,1,1,1,1,1,1,1,0,1,1,1,0,6.95809456822,6.64712308631,10.8937117467,8.95276097825,0.802443919352,0.558876621525,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
2768,3063,서울특별시 관악구 신림동,False,5,217.0,200.0,165.0,1235.0,False,57847d4590c7846ce57d9074,"[126.936150608, 37.4722486031]",3.0,True,3600.0,3,"[0, 1, 11, 6, 7, 8, 5]",23.1,원룸,1,1,0,0,0,1,1,1,1,0,0,1,0,11.0366548978,5.87547107202,7.08784332518,10.4513037627,1.20068169867,1.39155594146,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2769,3064,서울특별시 관악구 신림동,False,6,208.0,260.0,158.0,1216.0,True,57613390071af23ee6e6eff8,"[126.93546289, 37.4726987346]",4.0,True,4300.0,3,"[0, 2, 3, 4, 5, 6, 7, 9, 11, 10]",19.8,원룸,1,0,1,1,1,1,1,1,0,1,1,1,0,11.0123785839,5.86874172233,7.12065560678,10.4179801605,1.12964504177,1.32302287234,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2770,3065,서울특별시 관악구 신림동,True,5,197.0,186.0,164.0,1256.0,True,57393cef8d6c1b4739096b83,"[126.935996989, 37.4721007543]",4.0,True,3579.0,2,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 10]",23.1,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,11.0568895408,5.89667608911,7.10724471239,10.4705650705,1.20968694066,1.40185541518,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2771,3066,서울특별시 관악구 봉천동,False,4,195.0,229.0,195.0,448.0,False,57ecc670a3d570772d42f6e5,"[126.949314337, 37.4782845405]",5.0,False,5100.0,-1,"[0, 1, 3, 4, 6, 7, 9, 10, 11]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,1,1,0,9.75360221948,4.704147918,5.75094354982,9.56387916246,0.362317526769,0.367337819275,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2772,3067,서울특별시 은평구 신사동,False,4,172.0,216.0,148.0,263.0,False,57fb43d78887e22e414ebb9c,"[126.913058471, 37.5998047059]",7.0,False,5400.0,3,"[0, 1, 3, 4, 6, 7, 11, 10]",19.8,원룸,1,1,0,1,1,0,1,1,0,0,1,1,0,7.19345548517,5.04291621645,13.8836675449,6.12814536535,0.668190751974,0.668190751974,58805.8823529,8304.70588235,0.14122236671,7.07692307692,0.000120343795446
2773,3068,서울특별시 성북구 삼선동1가,False,3,304.0,503.0,134.0,392.0,False,57eeb0d1d5457139800a68e8,"[127.008717864, 37.5856151494]",19.0,False,4000.0,2,"[1, 0, 8, 11, 7]",23.1,1.5룸,1,1,0,0,0,0,0,1,1,0,0,1,0,3.32025669876,6.51725903615,9.48134617403,4.54875760868,0.434298767119,0.367873361919,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
2774,3069,서울특별시 성북구 보문동2가,False,6,190.0,176.0,207.0,263.0,False,57b56a489399853680f8d37c,"[127.017807484, 37.587282767]",19.0,True,9700.0,5,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11]",26.4,1.5룸,1,1,1,1,1,0,1,1,0,1,1,1,0,4.0452256294,6.66716372469,9.7024957623,5.32902348882,0.577309539359,0.406493545597,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
2775,3070,서울특별시 서대문구 대현동,False,22,42.0,49.0,44.0,253.0,True,575eb48413912d26aaddc352,"[126.942569798, 37.5574219787]",15.0,True,10800.0,10,"[0, 1, 2, 6, 7, 9, 11, 5, 10]",27.6,오피스텔,1,1,1,0,0,1,1,1,0,1,1,1,0,3.54454729265,3.8689077037,8.59657386549,2.11264247777,0.513701619857,0.223155425994,43615.0666667,6321.46666667,0.144937682085,7.86666666667,0.000180365806312
2776,3071,서울특별시 서대문구 창천동,False,3,363.0,524.0,255.0,572.0,False,57e8b12b346c920950d41414,"[126.932974979, 37.5596477905]",18.0,False,12500.0,2,"[0, 1, 4, 6, 7, 9, 11]",66.0,투룸,1,1,0,0,1,0,1,1,0,1,0,1,0,4.33210971013,3.0487546503,9.36050651321,2.8808661229,0.350539919321,0.344559999209,43615.0666667,6321.46666667,0.144937682085,7.86666666667,0.000180365806312
2777,3072,서울특별시 성북구 종암동,False,4,316.0,1089.0,143.0,792.0,False,57ea0c1432be150e3aa766cc,"[127.032666381, 37.5969634521]",12.0,False,10000.0,-1,[],44.0,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73880090876,7.87149115306,10.9540124846,7.00489012577,0.323650582554,0.508124176253,43444.0,5589.0,0.128648374919,3.0,6.90544148789e-05
2778,3073,서울특별시 관악구 봉천동,False,9,165.0,155.0,119.0,333.0,True,57ce4f259f812d2185d23af7,"[126.950064459, 37.4791498289]",6.0,False,4900.0,5,"[0, 1, 4, 3, 6, 7, 9, 11, 2]",26.4,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,9.64441396924,4.58843560147,5.6504676751,9.45915471827,0.248653183627,0.251375120124,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2779,3074,서울특별시 관악구 신림동,False,4,243.0,237.0,128.0,1176.0,False,575e289e845aa84a6a3455d9,"[126.937226623, 37.4724870463]",3.0,False,3350.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",23.1,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,10.9777331075,5.80054012381,6.99099027972,10.4026298466,1.22220385304,1.40586500439,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2780,3075,서울특별시 관악구 봉천동,False,7,170.0,435.0,249.0,458.0,True,57f61fbff4377152028f296e,"[126.944899902, 37.4792304262]",5.0,True,22700.0,7,"[0, 1, 4, 6, 7, 8]",42.9,원룸,1,1,0,0,1,0,1,1,1,0,0,0,0,10.0174490292,4.80422247724,6.06409571044,9.52577111273,0.664118107785,0.607808009676,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
2781,3076,서울특별시 관악구 신림동,False,5,264.0,665.0,250.0,696.0,False,5791c8b154f6d1638a09f849,"[126.940339206, 37.4762909207]",3.0,True,11500.0,2,"[8, 6, 11]",52.8,투룸,0,0,0,0,0,0,1,0,1,0,0,1,0,10.4854007578,5.29655320542,6.56288487909,9.92812297336,1.09440021908,1.11171607086,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2782,3078,서울특별시 관악구 신림동,False,5,149.0,179.0,18.0,1222.0,False,573c3c15770c010416250ff3,"[126.938380296, 37.4717776575]",3.0,True,3150.0,3,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 10]",19.8,원룸,1,1,1,1,1,1,1,1,0,1,1,1,0,10.958253651,5.81132566918,6.93557394756,10.4556397989,1.34259967606,1.52233141898,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2783,3079,서울특별시 동대문구 휘경동,False,4,306.0,258.0,95.0,248.0,False,57b405c19ea7081dfa5da8e0,"[127.058874597, 37.5922681327]",11.0,False,7400.0,4,"[0, 1, 10, 2, 4, 3, 6, 7, 9, 11]",23.1,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,7.27932736339,7.07766834989,11.1481609613,8.84044039389,0.483108414657,0.292776307412,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
2784,3080,서울특별시 관악구 신림동,False,4,384.0,470.0,328.0,901.0,False,57ecf0a1c07731032b7c1879,"[126.94149387, 37.474348921]",4.0,True,8120.0,2,[],49.5,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5695264003,5.42361420788,6.56197756086,10.1170417582,1.17323442565,1.15295853155,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2785,3081,서울특별시 종로구 창신동,True,5,125.0,746.0,181.0,257.0,False,57f45616c490c772a47409f4,"[127.012538093, 37.5734189513]",35.0,False,7500.0,4,"[1, 4, 6, 7, 8]",39.7,투룸,0,1,0,0,1,0,1,1,1,0,0,0,0,2.87933150712,5.13759260497,8.13438347383,4.30411701078,1.39888347474,0.322568124364,18137.2222222,2778.77777778,0.15320856434,16.2352941176,0.000895136747994
2786,3082,서울특별시 관악구 신림동,False,6,264.0,155.0,46.0,1223.0,True,56fce3173741925c3e17d895,"[126.940894706, 37.4714689944]",3.0,True,5000.0,6,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 10]",26.4,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,10.7977495714,5.72541367949,6.7553238068,10.4410826371,1.42293473247,1.41831297403,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2787,3083,서울특별시 관악구 신림동,False,4,73.0,579.0,317.0,831.0,False,57bfd1f713f0e76a7e95719f,"[126.938264193, 37.4754933622]",3.0,False,6000.0,2,"[9, 6, 11]",33.0,1.5룸,0,0,0,0,0,0,1,0,0,1,0,1,0,10.6330603004,5.47270806933,6.76611135501,10.05637826,1.01166526851,1.16803686311,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
2788,3084,서울특별시 강서구 화곡동,False,8,239.0,276.0,2.0,757.0,True,564c311bb7c25f2f928899a1,"[126.846433025, 37.5465385261]",9.0,False,5300.0,7,"[0, 1, 4, 6, 7, 9, 11]",19.8,원룸,1,1,0,0,1,0,1,1,0,1,0,1,0,12.0897951106,3.05378308054,15.1669810436,10.6411143421,0.816994507243,1.01651961221,56970.4761905,6623.9047619,0.116269078386,7.57894736842,0.000133032894847
2789,3085,서울특별시 강서구 화곡동,False,4,502.0,447.0,286.0,1103.0,False,57fb697141b3b4759bbff84c,"[126.851439524, 37.5463827513]",8.0,True,4000.0,2,"[1, 2, 6, 7, 8]",26.4,원룸,0,1,1,0,0,0,1,1,1,0,0,0,0,11.6582331567,2.75480211165,14.7465886118,10.2104542167,1.2504253486,0.939368753018,56970.4761905,6623.9047619,0.116269078386,7.57894736842,0.000133032894847
