loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price
"[127.0357225515658, 37.55652233660196]",원룸,23.1,2,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,True,True,False,False,7300.0
"[127.0845072356, 37.5420310691]",투룸,49.5,3,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12100.0
"[127.068379935, 37.5461897094]",원룸,23.0,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
"[126.95004937544573, 37.50180475486305]",1.5룸,33.0,2,5,True,False,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,True,False,11600.0
"[127.0610594576, 37.5944762543]",원룸,19.8,1,2,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,3300.0
"[127.0860240031, 37.538541303]",투룸,46.2,3,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15100.0
"[127.07570247038079, 37.62109381067032]",원룸,19.8,3,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,5400.0
"[127.0068828767, 37.5764972142]",원룸,13.2,-1,3,False,False,개별 난방,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3000
"[127.07441699949256, 37.54506521642937]",투룸,39.6,2,3,False,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,True,False,13100.0
"[126.9947260875059, 37.5559293603985]",원룸,26.4,3,3,False,False,지역 난방,False,False,True,True,False,False,False,True,True,True,False,False,False,False,5600.0
"[127.0117388906, 37.5589526417]",투룸,49.5,3,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11800.0
"[127.06625531907578, 37.59533119592235]",투룸,29.7,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4800
"[127.05895021960633, 37.590527378370744]",원룸,16.5,2,8,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5600.0
"[127.05208331095301, 37.563291749556136]",원룸,33.0,1,4,False,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4500
"[127.0797968393, 37.6196207014]",투룸,46.2,2,4,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6300.0
"[127.0754205165, 37.6200668655]",투룸,46.2,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,7300.0
"[127.05391365601321, 37.5650568804866]",투룸,42.9,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6500
"[126.95246851577238, 37.50343837523285]",원룸,16.5,2,4,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7500.0
"[126.92242183563754, 37.57736931417395]",쓰리룸,85.8,3,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
"[126.9063233085, 37.5778189459]",쓰리룸,42.9,2,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
"[127.06833736517709, 37.54418230819247]",투룸,26.4,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,7000
"[127.0615643768, 37.5971068868]",1.5룸,26.4,-1,3,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2700
"[127.07503605382117, 37.62072302949862]",투룸,33.0,2,5,True,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,6300.0
"[127.0805967921086, 37.62196272499253]",원룸,16.5,-1,3,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,4400.0
"[127.05952833309875, 37.59988298330094]",투룸,59.4,-1,3,False,False,개별 난방,False,False,True,True,True,True,True,False,True,True,False,False,False,False,4800
"[127.03734160181018, 37.56235669213151]",원룸,33.0,2,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,10100.0
"[127.0610522658, 37.5967611722]",원룸,19.8,2,2,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7000.0
"[127.05570637864956, 37.58913782180278]",원룸,23.1,2,5,False,True,중앙 난방,False,True,False,True,True,False,False,False,True,False,True,False,False,False,4850.0
"[126.9161738345965, 37.580518521130934]",원룸,26.4,2,4,True,False,개별 난방,True,True,True,False,False,False,False,True,True,False,True,False,True,False,5900.0
"[127.05728394963984, 37.591079605974286]",투룸,23.1,-1,3,False,False,개별 난방,False,False,True,False,False,False,False,True,False,True,False,False,False,False,5000
"[127.05721568773967, 37.590654370807464]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,True,False,True,False,True,True,True,False,False,False,False,4800.0
"[127.07649101820458, 37.62125908383107]",원룸,19.8,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,5000.0
"[127.06771102167903, 37.542279758377326]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,6400.0
"[126.9228458863, 37.574536866]",투룸,42.9,2,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
"[127.0610522658, 37.5967611722]",원룸,19.8,2,2,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,True,False,True,False,7000.0
"[127.0404137598, 37.5588129611]",원룸,23.1,3,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
"[127.07370857785524, 37.62538737542333]",원룸,16.5,1,7,True,True,개별 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,5500.0
"[126.94911636493893, 37.50346941506664]",1.5룸,33.0,3,7,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5200.0
"[126.9539158319, 37.5112812956]",투룸,39.6,5,6,True,True,개별 난방,True,True,True,False,False,False,False,True,False,False,True,False,False,False,11500.0
"[126.9567744894, 37.5124572858]",투룸,36.36,1,1,True,False,개별 난방,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3500
"[127.0673242241306, 37.54500460138537]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,True,False,7100.0
"[127.0413478755, 37.561573292]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,8500.0
"[127.07862723260246, 37.62330111872575]",원룸,19.8,2,3,False,False,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,True,False,3300.0
"[127.0646344116, 37.596024056]",투룸,36.3,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5500
"[127.0690474945, 37.5436485035]",투룸,42.9,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,7200.0
"[126.91762706818083, 37.58910060064567]",원룸,26.4,5,9,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6500.0
"[127.07653417581834, 37.62357999884772]",원룸,16.5,4,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4900.0
"[126.9496550422949, 37.502954270700705]",원룸,23.1,3,6,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,4600.0
"[127.072683422, 37.5450626922]",원룸,16.5,0,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,4000
"[127.07663612595975, 37.62137431606185]",원룸,16.5,3,4,True,False,중앙 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4300.0
"[127.0643533598, 37.5957575162]",쓰리룸,49.5,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
"[126.92210584925972, 37.58076405079296]",원룸,13.2,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,4200.0
"[127.0674787452798, 37.54570008443469]",원룸,26.4,0,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,7200.0
"[127.03967567210759, 37.55850326840787]",원룸,9.9,3,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,5500.0
"[127.07825921984953, 37.62667105395629]",투룸,29.7,1,3,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13000.0
"[127.00993682316835, 37.55697061314327]",투룸,33.0,3,6,False,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,20800.0
"[127.06108399831363, 37.59679359143646]",원룸,16.5,1,1,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
"[126.9523523584206, 37.50113896190537]",1.5룸,26.4,1,3,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,14600.0
"[127.0533346995239, 37.56585001994212]",오피스텔,26.4,5,9,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8600.0
"[127.08281558324654, 37.620717826155136]",원룸,13.2,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,4800.0
"[127.07336831958185, 37.62034926740657]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5400.0
"[126.99975573279617, 37.49804190151129]",원룸,23.1,2,4,True,False,중앙 난방,False,True,True,False,False,False,False,False,False,False,True,False,True,False,7400.0
"[127.05883704711489, 37.59059591024179]",원룸,19.8,4,7,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
"[127.07303980901717, 37.62264158301823]",원룸,16.5,1,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,4900.0
"[127.00472745546405, 37.576591023590275]",투룸,59.4,3,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
"[127.05218493695898, 37.59214514105324]",투룸,105.6,4,4,False,False,개별 난방,False,True,True,False,False,False,False,False,False,True,False,False,False,False,17000
"[127.06293283146218, 37.59239217755284]",1.5룸,21.4,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2500
"[127.0671016796, 37.5441613929]",1.5룸,36.3,1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,11500.0
"[127.0538715433, 37.5631612037]",1.5룸,29.7,0,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,4500
"[127.06011150432103, 37.59282252022558]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,4100.0
"[127.05859586107852, 37.60068713360172]",원룸,19.8,-1,3,False,False,개별 난방,False,False,False,True,True,False,False,False,True,False,False,False,False,False,2600
"[127.06133637465405, 37.59524375550917]",투룸,33.0,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,5000
"[127.0357739182, 37.5598055548]",투룸,46.2,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6500
"[127.0548661732, 37.598281479]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,True,False,False,False,False,True,True,False,False,False,False,6000
"[127.0624231324, 37.6003247752]",원룸,23.1,-1,2,False,False,개별 난방,False,False,True,True,True,False,False,False,True,True,False,False,False,False,3450.0
"[127.06281965677452, 37.59784503800714]",원룸,19.8,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2700
"[127.04273468377606, 37.564117212169286]",투룸,29.7,3,4,False,True,개별 난방,False,True,True,True,False,True,False,True,True,False,False,False,False,False,13000
"[127.04788899173396, 37.56026257280827]",투룸,33.0,3,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,8700.0
"[127.0058054569, 37.5802814474]",원룸,39.6,2,2,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,False,False,False,False,7000
"[127.07183892632095, 37.54706703055185]",오피스텔,39.6,11,14,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,12600.0
"[127.03953570467176, 37.55920969706061]",원룸,19.8,1,2,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0
"[127.0692283199, 37.5434069299]",쓰리룸,66.0,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11000
"[127.0692721914, 37.5419040371]",원룸,16.5,1,3,False,False,개별 난방,False,True,True,False,True,False,False,True,True,True,False,False,True,False,5200.0
"[127.07402879236037, 37.54613224320596]",투룸,33.0,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4600.0
"[127.0663998105, 37.5438230139]",투룸,42.9,2,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,16500.0
"[127.04225872460408, 37.563097455640936]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6500.0
"[127.06122201334567, 37.599395581897625]",원룸,19.8,2,3,False,False,개별 난방,False,False,True,True,True,False,False,True,True,True,False,False,False,False,3000.0
"[127.07432885534598, 37.620341458382086]",1.5룸,33.0,3,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,7400.0
"[127.0580097788211, 37.59259291797482]",원룸,19.8,2,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0
"[127.07593853581677, 37.62154415267012]",원룸,13.2,1,1,True,False,개별 난방,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3400
"[127.05341044993695, 37.58950288393616]",원룸,26.4,1,5,False,False,개별 난방,False,True,True,True,True,True,True,False,True,False,True,False,True,False,4000.0
"[126.9483432484, 37.5028131475]",1.5룸,26.4,2,5,True,True,개별 난방,False,True,True,False,True,True,True,True,True,False,True,True,True,False,5600.0
"[127.05386601949243, 37.56177727561554]",투룸,39.6,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
"[127.07116896417321, 37.54701337632048]",오피스텔,42.9,6,7,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,8500.0
"[126.95004937544573, 37.50180475486305]",1.5룸,36.3,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5300.0
"[127.0044104728, 37.5764612927]",원룸,16.5,-1,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5000.0
"[127.08599808106311, 37.53961531376178]",쓰리룸,105.6,4,4,True,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15200.0
"[127.07617482842055, 37.62221433490178]",투룸,105.6,4,5,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,8500.0
"[127.05391365601321, 37.5650568804866]",투룸,39.6,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6500
"[127.05885980026726, 37.590732849702114]",원룸,19.8,1,7,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6400.0
"[127.0808642085, 37.6220454329]",원룸,13.2,4,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,3400.0
"[127.08036601255694, 37.626449797129794]",1.5룸,26.4,1,4,True,False,개별 난방,True,False,False,False,False,False,False,True,False,False,True,False,False,False,6500
"[127.00129476644227, 37.55910098168186]",투룸,39.6,1,5,False,False,개별 난방,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10800.0
"[127.07404559671488, 37.544816774165625]",원룸,23.1,3,5,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,7500.0
"[127.058931064, 37.5949530597]",쓰리룸,59.5,1,3,False,False,개별 난방,True,False,False,False,False,False,False,True,False,False,False,False,False,False,15000
"[127.0568261554, 37.5906113114]",원룸,16.5,6,8,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6600.0
"[126.95531427000687, 37.51054300930272]",원룸,33.0,1,2,False,False,개별 난방,True,True,False,False,False,False,False,False,False,True,False,False,False,False,4500
"[127.0878628441, 37.5435242788]",원룸,19.8,2,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6500.0
"[127.07812999485968, 37.62442588073126]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,5400.0
"[127.0547355171, 37.5621228584]",쓰리룸,72.6,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
"[126.9523523584206, 37.50113896190537]",오피스텔,26.4,2,4,True,False,개별 난방,True,True,True,False,True,True,False,True,True,False,True,False,True,False,6900.0
"[127.050269461, 37.5926757556]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,False,True,False,False,False,False,4800.0
"[127.05859586107852, 37.60068713360172]",원룸,26.4,4,4,False,False,개별 난방,False,True,True,True,True,False,False,False,True,True,False,False,False,False,4700.0
"[127.07194947864244, 37.54435315440357]",원룸,18.1,3,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6000.0
"[127.06357215852005, 37.593231559287325]",원룸,16.5,0,0,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2750
"[127.0570378643, 37.5950296731]",1.5룸,45.5,3,3,True,False,개별 난방,False,True,True,False,True,False,False,False,False,True,False,False,False,False,7700.0
"[127.0731291758018, 37.62136212574261]",원룸,16.5,3,4,False,False,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,False,False,4300.0
"[126.92366558210256, 37.58329866306483]",원룸,13.2,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,3800.0
"[127.07257869167665, 37.619055937486145]",원룸,19.8,3,9,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5500.0
"[127.0391266259919, 37.564741952408745]",원룸,23.1,2,3,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,6500.0
"[127.07341657702553, 37.544954118781035]",원룸,16.5,-1,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5000
"[127.07824300657646, 37.61984879075411]",원룸,19.8,-1,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,5400.0
"[127.06750627706803, 37.54611452821183]",원룸,19.8,1,2,False,False,개별 난방,False,True,True,False,True,False,False,False,True,True,False,True,True,False,4700.0
"[127.07163504755788, 37.54686893468533]",오피스텔,21.4,7,9,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,True,True,False,7500.0
"[127.04006229293927, 37.56189449004164]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,True,False,True,False,5500.0
"[126.94894451727455, 37.503386448412115]",원룸,26.4,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,4500.0
"[127.07535083828637, 37.62285636681948]",투룸,33.0,2,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6200.0
"[126.9495017708458, 37.50215771629051]",원룸,19.8,2,6,False,True,중앙 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6200.0
"[127.07013600827818, 37.546019291660194]",원룸,23.5,1,2,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,4500
"[127.059037399, 37.5919545062]",1.5룸,23.1,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,5300.0
"[127.0835362393, 37.5439310665]",쓰리룸,52.8,-1,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
"[127.03996658192011, 37.56070160285771]",원룸,16.5,3,4,False,False,개별 난방,False,True,True,False,True,True,False,False,True,True,False,False,True,False,6000.0
"[126.94973208154818, 37.50275247825435]",1.5룸,33.0,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5000.0
"[127.0357225515658, 37.55652233660196]",쓰리룸,99.0,5,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31300.0
"[127.0586611917, 37.591587089]",원룸,16.5,1,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,4800.0
"[127.0496468867, 37.5895513785]",쓰리룸,46.2,2,3,False,False,개별 난방,True,False,False,False,False,False,False,True,False,True,False,False,True,False,17000
"[127.0785111708013, 37.62065229350023]",원룸,23.1,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5350.0
"[127.0579223222179, 37.59078376902699]",원룸,16.5,4,5,False,True,개별 난방,False,True,True,True,False,True,False,False,True,False,True,False,True,False,7000.0
"[127.0666679333, 37.5958283108]",원룸,19.8,0,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3200
"[126.9100833904, 37.580250949]",투룸,29.7,3,6,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,11400.0
"[127.0427164689969, 37.5639334155223]",원룸,19.8,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4300
"[127.0538715433, 37.5631612037]",1.5룸,26.4,4,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,4500
"[126.9274651362, 37.5785870607]",투룸,49.5,4,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14000
"[126.9573194413, 37.5088895064]",투룸,29.75,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,6500
"[127.0647789499443, 37.60078481283198]",원룸,23.755,1,3,True,False,개별 난방,True,False,True,False,True,True,True,True,True,False,False,True,False,False,2800
"[127.05775004484933, 37.590560407391905]",투룸,49.5,2,6,False,True,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12600.0
"[126.92376466039342, 37.58383932297593]",원룸,16.5,3,3,False,False,중앙 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,4200
"[127.06337519635592, 37.60131175342122]",투룸,29.7,1,2,False,False,개별 난방,False,True,True,True,False,True,False,False,True,True,False,False,False,False,5000
"[127.05404964535764, 37.59034231776596]",원룸,19.8,4,6,False,False,개별 난방,False,True,True,True,False,True,False,False,True,False,True,False,True,False,8100.0
"[127.0684335102, 37.5453787793]",원룸,29.7,3,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,7500
"[127.0533152305, 37.5893479563]",원룸,62.7,-1,5,False,True,개별 난방,False,True,True,True,True,True,False,True,False,False,False,False,False,False,6000.0
"[126.91563022168198, 37.58069472858423]",원룸,16.5,2,5,True,False,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,True,False,5100.0
"[127.0545546102756, 37.56237882512502]",투룸,52.8,1,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
"[127.08070103146223, 37.621987881391604]",원룸,14.8,2,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,6400.0
"[126.92353909415334, 37.5829922435132]",원룸,18.1,-1,3,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,4300.0
"[126.91488124390155, 37.58623710045396]",투룸,29.0,3,5,True,True,개별 난방,False,False,False,False,False,False,False,False,False,False,True,False,True,False,18400
"[127.07507439563346, 37.62280608774333]",원룸,23.1,3,5,True,True,개별 난방,False,True,True,True,False,True,False,True,True,True,False,False,False,False,5900.0
"[126.94973208154818, 37.50275247825435]",원룸,19.8,1,5,True,True,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,4200.0
"[127.0546390588021, 37.591214206779625]",원룸,16.5,4,5,False,False,개별 난방,False,True,True,True,True,False,False,False,True,False,True,False,True,False,5000.0
"[127.06144353070698, 37.59886928814118]",원룸,21.5,3,7,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,8200.0
"[126.9147408595, 37.5862297912]",투룸,49.5,2,5,True,False,개별 난방,False,False,False,False,False,False,False,True,False,False,True,False,True,False,18500
"[127.05890074081516, 37.59095987929001]",투룸,39.6,-1,3,False,False,개별 난방,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4500
"[127.06043710505739, 37.59220247156532]",원룸,23.1,-1,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,3300
"[127.08067523606853, 37.62327450865786]",원룸,19.799999999999997,2,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,5400.0
"[127.07824300657646, 37.61984879075411]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5400.0
"[127.08796970299527, 37.542017728432725]",투룸,44.6,1,2,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6500
"[126.9523523584206, 37.50113896190537]",1.5룸,23.1,2,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,10100.0
"[127.03537557763867, 37.55991739843073]",쓰리룸,82.5,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
"[127.0579223222179, 37.59078376902699]",원룸,26.4,5,5,False,True,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000.0
"[127.0598662349314, 37.5919576926908]",투룸,33.0,-1,2,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,4200
"[127.0542339764, 37.5884681691]",원룸,16.5,4,4,False,False,개별 난방,False,True,True,True,True,False,True,True,True,True,False,False,True,False,5500.0
"[127.06043710505739, 37.59220247156532]",원룸,23.1,-1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,3500.0
"[127.082094101022, 37.53725386826286]",원룸,33.0,5,10,True,True,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,True,False,12800.0
"[127.063988036, 37.597574113]",원룸,19.8,-1,2,False,False,개별 난방,False,False,True,True,False,False,False,False,False,True,False,False,False,False,2700
"[127.07164409693264, 37.546865325200024]",오피스텔,19.8,7,10,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,False,True,False,7500.0
"[127.05705272397906, 37.59076256874568]",원룸,19.8,5,6,False,True,개별 난방,False,True,True,True,True,True,False,True,True,True,True,True,True,False,7600.0
"[127.03979002487544, 37.560712474453105]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,6000.0
"[126.91682470982994, 37.58568707834823]",쓰리룸,49.5,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
"[127.0808749103, 37.6235590839]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,4400.0
"[127.0661630071, 37.5421941399]",투룸,49.5,2,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,13300.0
"[126.9500388824, 37.5039743719]",투룸,33.1,1,1,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3500
"[127.01129062973908, 37.55846614695276]",투룸,39.6,3,5,True,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,True,False,21300.0
"[127.05446314884446, 37.59220898323741]",원룸,14.8,3,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,4500
"[127.04988016256947, 37.59299306990694]",원룸,16.5,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7500.0
"[127.07743558025372, 37.61894473176522]",원룸,26.4,5,12,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7000.0
"[126.9063233085, 37.5778189459]",쓰리룸,42.9,2,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12000
"[127.08392147581313, 37.5403448155852]",쓰리룸,75.9,4,4,True,False,개별 난방,False,False,False,False,False,True,False,True,False,True,False,False,True,False,30500.0
