,Unnamed: 0,id,loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price,distance_park,distance_md,distance_gn
0,0,57ef1c07da40fa5de11c66df,"[127.0130389816, 37.4855424079]",오피스텔,28.1,5,12,True,True,중앙 난방,False,True,True,False,False,False,False,False,True,False,True,False,True,False,7200.0,3.14649950075,8.99392650999,1.45888374675
1,1,577613e18b3b5f3c64cd8204,"[127.01290798906814, 37.48650830311589]",오피스텔,39.6,19,24,True,True,개별 난방,True,True,True,False,False,True,False,False,True,True,False,False,True,False,21000.0,3.07235506762,8.9142185175,1.37086607085
2,2,57c6b373e5419a4b3ed0db0d,"[127.01621124596295, 37.49406915183734]",오피스텔,24.8,10,14,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,False,True,True,26060.0,2.94108350763,8.62157242653,1.06409012978
3,3,57298ec4af42477156238b99,"[127.01515120637589, 37.48612600926097]",오피스텔,19.8,7,15,True,True,개별 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,5560.0,3.28084837502,9.09952833775,1.51697261458
4,4,57e495cd34dd063589de37a4,"[127.0145137819792, 37.487589326483686]",오피스텔,16.5,9,19,True,True,개별 난방,True,True,True,False,False,True,False,True,True,False,True,False,True,False,8050.0,3.13662338515,8.94903077119,1.36413794051
5,5,57a9926969531d5852ff9967,"[127.01800566498208, 37.488644827213584]",원룸,33.0,2,4,True,False,개별 난방,True,True,True,False,False,False,False,False,True,True,False,False,True,False,8500.0,3.3861000265,9.1302809822,1.53678184641
6,6,57e8e4f215b3ba2e1076db7b,"[127.00872941066278, 37.490480328490946]",원룸,28.7,6,13,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,10900.0,2.47898318773,8.33584221191,0.903951572881
7,7,57c7c9cfc5cdfd4dd50d4854,"[127.01275468543766, 37.489276216253046]",투룸,52.8,6,7,True,True,개별 난방,True,True,False,False,False,False,False,True,True,True,False,False,True,True,30800.0,2.88370758175,8.70263375449,1.13150092052
8,8,57eb24f49afd2e04a14a6346,"[127.0126098484, 37.4886635465]",투룸,46.2,5,5,True,True,개별 난방,True,True,False,False,False,False,False,False,True,True,False,False,False,False,26700.0,2.90967649925,8.73668011784,1.17533515342
9,9,577f23622038d11dc8e065e8,"[127.01509697908959, 37.48635307027442]",오피스텔,75.9,4,14,True,True,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,True,True,21000.0,3.26217567554,9.079352141,1.49587030745
10,10,57f0f9c610cb2c69685abc62,"[127.01828304027, 37.49471036634011]",원룸,9.9,1,15,True,True,개별 난방,True,True,True,True,True,True,False,False,True,False,False,True,True,False,2825.0,3.00444984375,8.73944638091,1.24402994188
11,11,57ef2a83c2302816eec40278,"[127.02068512984077, 37.49556412467148]",오피스텔,24.8,9,20,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,14550.0,2.95750960952,8.87536846587,1.47261198518
12,12,57d222efa3dde46fccc90112,"[127.01544511451138, 37.48578358806422]",오피스텔,9.9,8,15,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4100.0,3.32683526683,9.14505612462,1.56123236739
13,13,57ca717b8ebdb84551a0fc46,"[127.00996413416381, 37.49004053909274]",원룸,29.7,4,5,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,10200.0,2.60534147459,8.45241514677,0.96124772666
14,14,57b9ad049e282f0384880df0,"[127.01511503092662, 37.48615845019104]",원룸,24.8,9,15,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,True,7400.0,3.27579267488,9.09462264194,1.51229987688
15,15,57ca3103379542559f3173e8,"[127.01544511451138, 37.48578358806422]",오피스텔,9.9,7,15,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4000.0,3.32683526683,9.14505612462,1.56123236739
16,16,57c7c44cbbb5fb201d61d3dd,"[127.00996413416381, 37.49004053909274]",투룸,49.5,2,5,True,True,개별 난방,True,True,False,False,False,False,False,False,True,False,True,False,True,True,34600.0,2.60534147459,8.45241514677,0.96124772666
17,17,57e8a8ffc556e96197b614f7,"[127.01290798906814, 37.48650830311589]",1.5룸,39.6,21,24,True,True,개별 난방,True,True,False,False,False,True,False,True,False,True,False,False,True,False,10750.0,3.07235506762,8.9142185175,1.37086607085
18,18,56711aeeb357651b8c78ee78,"[127.01330579541576, 37.48539461276599]",오피스텔,19.1,8,20,True,True,개별 난방,False,True,True,True,False,False,True,True,True,False,True,True,True,True,8300.0,3.17736925877,9.02316265528,1.48287425937
19,19,5790568e6bd17825d5a13223,"[127.00905069574947, 37.49173450673063]",오피스텔,19.8,6,9,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,False,True,False,11700.0,2.42139478249,8.26529215875,0.791606529304
20,20,57e24979720a850fa7e2bd54,"[127.01290798906814, 37.48650830311589]",오피스텔,43.1,10,24,True,True,개별 난방,False,True,False,False,False,True,False,True,False,True,False,False,True,False,15000.0,3.07235506762,8.9142185175,1.37086607085
21,21,569ddb6d7cde391767b36175,"[127.01515120637589, 37.48612600926097]",오피스텔,21.1,8,14,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7300.0,3.28084837502,9.09952833775,1.51697261458
22,22,568b7ec03927ab0d11d6007f,"[127.00871584204958, 37.49048393352305]",오피스텔,29.7,4,13,True,True,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,True,False,10200.0,2.47768989377,8.33465733841,0.90354648897
23,23,57c3ef8952354710e9cc21b3,"[127.01545895969379, 37.4871278904702]",오피스텔,15.5,9,15,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7300.0,3.24556224823,9.04980603422,1.45776854831
24,24,57e4e67e7c18d36725802930,"[127.0130389816, 37.4855424079]",오피스텔,26.4,5,11,True,True,지역 난방,False,True,True,False,False,True,False,False,True,False,True,False,False,False,9000.0,3.14649950075,8.99392650999,1.45888374675
25,25,57eeaa2cc73b2973fa0ab521,"[127.01509697908959, 37.48635307027442]",오피스텔,75.9,8,15,True,True,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,True,False,20570.0,3.26217567554,9.079352141,1.49587030745
26,26,57d22ec423e3192e81bda556,"[127.0131392892, 37.4901555576]",원룸,21.4,2,6,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,7800.0,2.86348443962,8.66688522397,1.08112898939
27,27,56711c6e1015111bae90c8d9,"[127.01337360963568, 37.485246839737684]",오피스텔,19.1,8,20,True,True,개별 난방,False,True,True,True,False,False,True,True,True,False,True,True,True,True,8300.0,3.1925262685,9.03866198304,1.49839158675
28,28,57c17899524a5e14d4934326,"[127.02068512984077, 37.49556412467148]",오피스텔,33.0,2,15,True,True,개별 난방,True,True,True,True,True,True,True,True,True,True,False,False,True,False,12615.0,2.95750960952,8.87536846587,1.47261198518
29,29,560392d69a7a756f51c2df17,"[127.02068512984077, 37.49556412467148]",원룸,24.8,13,15,True,True,개별 난방,False,True,True,True,True,False,False,True,True,True,False,True,True,False,10700.0,2.95750960952,8.87536846587,1.47261198518
30,30,57c39cdf5d971c2ea168791c,"[127.00905069574947, 37.49173450673063]",원룸,19.8,3,12,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,11000.0,2.42139478249,8.26529215875,0.791606529304
31,31,57ecb85554b40d2f1e10fbff,"[127.01544511451138, 37.48578358806422]",원룸,13.2,10,16,True,True,개별 난방,True,True,False,True,True,True,True,False,True,False,False,False,True,False,4235.0,3.32683526683,9.14505612462,1.56123236739
32,32,57df8535195b772a2880096c,"[127.0121171119, 37.4902709958]",투룸,42.9,4,6,True,True,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,True,False,15600.0,2.76850650597,8.58576328015,1.01750987711
33,33,55bed1ea2184776083a8e432,"[127.01290798906814, 37.48650830311589]",오피스텔,39.6,8,24,True,True,개별 난방,True,True,False,False,False,False,False,True,False,True,False,False,False,False,10750.0,3.07235506762,8.9142185175,1.37086607085
34,34,57e36daf50923b146a8c89b1,"[127.0116550964, 37.4859606204]",원룸,89.1,3,14,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,True,43500.0,3.01095720883,8.86847754886,1.37164546724
35,35,56710f0d69ec7612a63e4e8c,"[127.01509697908959, 37.48635307027442]",투룸,49.5,6,14,True,True,개별 난방,False,True,True,False,False,True,False,True,False,True,False,False,True,True,18000.0,3.26217567554,9.079352141,1.49587030745
36,36,5784aec379736d5c0e0493cb,"[127.01545895969379, 37.4871278904702]",원룸,19.8,14,17,True,True,개별 난방,True,True,False,False,False,True,True,False,True,True,False,False,True,False,6050.0,3.24556224823,9.04980603422,1.45776854831
37,37,57e63ef8d047d0215ab1153d,"[127.01426511850241, 37.488075901077885]",오피스텔,16.5,8,15,True,True,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,6800.0,3.08571403566,8.89638224121,1.31116664808
38,38,57e88a75e6878e32f2d59933,"[127.01511503092662, 37.48615845019104]",오피스텔,20.5,6,15,True,True,개별 난방,False,True,True,False,False,True,False,False,True,False,True,False,True,False,7200.0,3.27579267488,9.09462264194,1.51229987688
39,39,57d60cb7ee918a776b2da174,"[127.0159519933, 37.4873512749]",원룸,21.5,6,6,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,True,True,False,10000.0,3.27492495476,9.06953598975,1.47311073306
40,40,57c14e57bac4c0128438471a,"[127.01811534778692, 37.49333725746262]",원룸,19.8,5,6,False,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,5500.0,3.12933779502,8.81817495613,1.28468202849
41,41,57f318c886b1be185a622c8b,"[127.01544511451138, 37.48578358806422]",오피스텔,9.9,6,15,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4000.0,3.32683526683,9.14505612462,1.56123236739
42,42,57c6b00f3c017b45f1a90250,"[127.01190906539175, 37.49034309761028]",투룸,39.6,5,6,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,28600.0,2.74639663765,8.56584435753,1.00164753249
43,43,57e87fabcaf8320d17202195,"[127.0177924869, 37.4861076209]",투룸,82.5,3,5,True,False,개별 난방,False,True,True,True,False,True,True,True,True,True,False,False,True,False,14500.0,3.50945842994,9.29172857207,1.69221336291
44,44,57e123a8b6f2bc29acb96399,"[127.0115878114126, 37.489561054909906]",원룸,23.1,2,3,True,False,개별 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,11800.0,2.76824823113,8.59991473517,1.05441388193
45,45,578ca6f2a749c63514fea978,"[127.00872941066278, 37.490480328490946]",오피스텔,33.0,12,13,True,True,개별 난방,False,True,True,True,True,True,False,True,False,False,True,False,True,True,9500.0,2.47898318773,8.33584221191,0.903951572881
46,46,57e8aa0a7ffabb657e60f8f3,"[127.01290798906814, 37.48650830311589]",1.5룸,49.5,21,24,True,True,개별 난방,True,True,False,False,False,True,False,True,False,True,False,False,False,False,12000.0,3.07235506762,8.9142185175,1.37086607085
47,47,57bb248d22655b2652fe48c3,"[127.01290798906814, 37.48650830311589]",1.5룸,46.2,5,24,True,True,개별 난방,True,True,False,False,False,True,False,True,False,True,False,False,True,False,25000.0,3.07235506762,8.9142185175,1.37086607085
48,48,57c6b1245560d44b3e4e8f1b,"[127.02068512984077, 37.49556412467148]",오피스텔,26.4,11,15,True,True,개별 난방,True,True,True,True,True,True,True,True,True,False,True,True,True,False,10170.0,2.95750960952,8.87536846587,1.47261198518
49,49,57c7c40622f62a3075baf04f,"[127.00996413416381, 37.49004053909274]",투룸,49.5,2,5,True,True,개별 난방,True,True,False,False,False,False,False,False,True,False,True,False,True,True,34600.0,2.60534147459,8.45241514677,0.96124772666
50,50,57ce869236d657133e25c373,"[127.0155762227, 37.4855384966]",오피스텔,231.0,13,15,True,True,개별 난방,False,True,False,False,True,False,True,False,True,False,False,True,True,True,15015.0,3.35310796304,9.17200079719,1.58826309268
51,51,57a541317e5b5f6a382d478a,"[127.01509697908959, 37.48635307027442]",오피스텔,78.0,4,15,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,20500.0,3.26217567554,9.079352141,1.49587030745
52,52,569318ae696d0e54d658e945,"[127.01544511451138, 37.48578358806422]",오피스텔,9.9,7,15,True,True,개별 난방,True,True,True,True,True,True,False,True,True,False,True,False,True,False,4300.0,3.32683526683,9.14505612462,1.56123236739
53,53,57e10046a05426561b640245,"[127.01426511850241, 37.488075901077885]",오피스텔,16.5,8,15,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,6700.0,3.08571403566,8.89638224121,1.31116664808
54,54,57ecb72e867d0a2f1d3a61d8,"[127.01544511451138, 37.48578358806422]",원룸,13.2,10,16,True,True,개별 난방,True,True,False,True,True,True,True,False,True,False,False,False,True,False,4235.0,3.32683526683,9.14505612462,1.56123236739
55,55,577a2df1239e4209c9c9cbc8,"[127.01753062658807, 37.48807185763467]",원룸,16.5,4,5,True,True,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,7340.0,3.3740689338,9.134687344,1.53659076374
56,56,57e0d49dce83b66b635892fd,"[127.01511503092662, 37.48615845019104]",오피스텔,20.5,10,15,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7200.0,3.27579267488,9.09462264194,1.51229987688
57,57,57e9f4684b229071e100a0bd,"[127.01545895969379, 37.4871278904702]",원룸,18.2,5,15,True,True,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,False,False,6050.0,3.24556224823,9.04980603422,1.45776854831
58,58,57f31688f7d6ab0c235da7d3,"[127.01544511451138, 37.48578358806422]",오피스텔,14.9,7,15,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5300.0,3.32683526683,9.14505612462,1.56123236739
59,59,5796d4032ff9a13856073b63,"[127.01414261386039, 37.48602161734033]",오피스텔,32.3,6,12,True,True,중앙 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,8700.0,3.20385143764,9.0357794437,1.4700725054
60,60,57eb29603dcfef1fd7090033,"[127.0126098484, 37.4886635465]",투룸,47.8,4,5,True,True,개별 난방,True,True,False,False,False,False,False,True,True,True,False,False,False,False,28700.0,2.90967649925,8.73668011784,1.17533515342
61,61,57c156f038fbb3503678642a,"[127.01811534778692, 37.49333725746262]",원룸,16.5,5,5,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5500.0,3.12933779502,8.81817495613,1.28468202849
62,62,5784ad757bc5c95c1869efdf,"[127.01328318381017, 37.48540542741054]",원룸,23.1,15,20,True,True,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,True,False,7050.0,3.17486459895,9.02080906805,1.48097268641
63,63,573d4854dfd71455009de2e9,"[127.01662551999698, 37.48566449476192]",원룸,33.0,2,4,True,False,개별 난방,False,True,True,False,False,False,False,False,False,True,False,False,True,False,8000.0,3.43428433996,9.23819461744,1.64401523999
64,64,56c2ac56d4f4745f6d417a76,"[127.01621124596295, 37.49406915183734]",오피스텔,26.4,6,15,True,True,개별 난방,True,True,True,False,False,True,False,True,True,False,True,False,False,False,10060.0,2.94108350763,8.62157242653,1.06409012978
65,65,57e39add6c3fa20fcd66783a,"[127.02068512984077, 37.49556412467148]",오피스텔,24.8,8,15,True,True,개별 난방,True,True,True,False,False,True,False,True,True,False,True,False,True,False,15450.0,2.95750960952,8.87536846587,1.47261198518
66,66,577cd29fb42700487d2ef9ec,"[127.01509697908959, 37.48635307027442]",오피스텔,79.2,4,15,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,21000.0,3.26217567554,9.079352141,1.49587030745
67,67,57bea36891c93078c7de2dbf,"[127.01511503092662, 37.48615845019104]",오피스텔,22.8,8,15,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7700.0,3.27579267488,9.09462264194,1.51229987688
68,68,56a30ae2c08bc9654a26cfbc,"[127.02079179521171, 37.488730866500426]",원룸,26.4,2,3,False,False,개별 난방,False,True,True,False,False,False,True,True,True,False,True,False,False,False,8700.0,3.58107865962,9.33640396219,1.77350400377
69,69,57c7ce6bd09c376cc637763b,"[127.01275468543766, 37.489276216253046]",투룸,52.8,2,5,True,True,개별 난방,True,True,False,False,False,False,False,False,True,False,True,False,True,False,15600.0,2.88370758175,8.70263375449,1.13150092052
70,70,57ee38961341d9398f413e8e,"[127.01673019999403, 37.48861257843052]",원룸,13.2,1,3,False,False,중앙 난방,False,True,True,True,True,True,True,True,True,True,False,True,True,False,3010.0,3.27135972344,9.03757816749,1.43837396362
71,71,57e4e2e7c8b4bc590b60941f,"[127.0130389816, 37.4855424079]",오피스텔,29.7,5,11,True,True,중앙 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9500.0,3.14649950075,8.99392650999,1.45888374675
72,72,567a4ab8a4ca207af857f01d,"[127.01559464694301, 37.48714228876759]",오피스텔,15.5,5,15,True,False,중앙 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7570.0,3.25638799846,9.05855505552,1.46533701457
73,73,578edbf49667b21a560aa707,"[127.01919064167919, 37.488554539891624]",투룸,37.6,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10000.0,3.50104879666,9.2258822647,1.64176339026
74,74,5714b53299fc8a7942ca2ed5,"[127.0145137819792, 37.487589326483686]",오피스텔,14.8,3,20,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,8900.0,3.13662338515,8.94903077119,1.36413794051
75,75,57d62e6a2287a431540aa4c6,"[127.01136591849331, 37.48779149704272]",원룸,36.3,2,4,True,False,개별 난방,False,True,True,False,False,True,False,False,False,True,False,False,True,False,9500.0,2.86513891743,8.71383543744,1.20072524586
76,76,57abd0cabd8b593869861cc5,"[127.02068512984077, 37.49556412467148]",오피스텔,26.4,6,15,True,True,개별 난방,False,True,True,False,False,False,False,False,True,False,True,True,False,False,17000.0,2.95750960952,8.87536846587,1.47261198518
77,77,57c6ad7cf29f2829377893a9,"[127.01190906539175, 37.49034309761028]",투룸,39.6,3,6,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,15600.0,2.74639663765,8.56584435753,1.00164753249
78,78,5714b5fc9f09ff7966b93564,"[127.01509697908959, 37.48635307027442]",오피스텔,30.4,11,14,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,9800.0,3.26217567554,9.079352141,1.49587030745
79,79,57c7c412c26b29201e69ae9c,"[127.02068512984077, 37.49556412467148]",오피스텔,24.1,2,15,True,True,개별 난방,True,True,True,True,True,True,True,True,True,False,True,True,True,False,12565.0,2.95750960952,8.87536846587,1.47261198518
80,80,5789ea72c14b163bdfcde6e1,"[127.02068512984077, 37.49556412467148]",오피스텔,24.8,8,15,True,True,개별 난방,True,True,True,False,True,True,True,True,True,True,True,True,True,True,11700.0,2.95750960952,8.87536846587,1.47261198518
81,81,57c6b1b422d37059e3379141,"[127.01190906539175, 37.49034309761028]",투룸,39.6,2,6,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,17600.0,2.74639663765,8.56584435753,1.00164753249
82,82,57eb284e6e7fff1b37ec7e2e,"[127.0126098484, 37.4886635465]",투룸,47.8,3,5,True,True,개별 난방,True,True,False,False,False,False,False,True,True,False,False,False,False,False,27700.0,2.90967649925,8.73668011784,1.17533515342
83,83,574ee4360492213f71d6e567,"[127.01515120637589, 37.48612600926097]",오피스텔,26.4,8,13,True,True,개별 난방,True,True,True,False,True,True,True,True,True,False,False,True,True,False,8378.0,3.28084837502,9.09952833775,1.51697261458
84,84,57e1253d5df38a2af95839b0,"[127.01576754468032, 37.492047351781295]",원룸,26.4,4,5,True,False,중앙 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,7000.0,2.99750646893,8.72668065127,1.13656256635
85,85,57d6504a9d544673f6e6e4b0,"[127.0125560641, 37.491593629]",투룸,49.5,2,3,True,False,개별 난방,True,False,False,False,False,False,False,True,False,False,False,False,False,False,13800.0,2.72786657232,8.52226292423,0.933415687617
86,86,57c7c646139f913ecb0d3f1c,"[127.00996413416381, 37.49004053909274]",원룸,23.1,3,5,True,True,개별 난방,True,True,True,False,True,False,False,True,True,False,True,False,True,False,10500.0,2.60534147459,8.45241514677,0.96124772666
87,87,56df96a452d2f0422228e5ad,"[126.93812229349265, 37.477572818072055]",원룸,23.1,5,8,True,True,개별 난방,True,True,True,True,True,True,False,True,True,True,False,False,True,False,6000.0,5.37275502168,8.48407742735,8.27374303475
88,88,57bfb2255dd42d38a6976dd0,"[126.940580820606, 37.473840295748666]",원룸,19.8,4,6,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4000.0,5.40545989216,8.7097902599,8.0993577505
89,89,57f087b5c7f21002eb89e1ce,"[126.94907902738993, 37.47850788967715]",원룸,16.5,1,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5200.0,4.43980854835,8.02739285782,7.04729490369
90,90,57ea2b0a1f1a8a3410117575,"[126.964761, 37.473556]",원룸,19.8,1,6,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4600.0,4.03098994398,8.26697300677,5.54436722715
91,91,558144d8e4b0dffd6a0b514f,"[126.95317840761629, 37.475002855878984]",오피스텔,33.0,5,15,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,13700.0,4.43167266841,8.25025551281,6.70556576572
92,92,57edcb10b3deb112596c2821,"[126.9623395816, 37.4761089669]",원룸,23.1,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,4200.0,3.88613138135,8.03854030024,5.69702975919
93,93,5784c1f7758d2e5bf8203b88,"[126.94791121911226, 37.480031888186595]",원룸,23.1,7,8,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,5500.0,4.41910632695,7.92335755257,7.13712952633
94,94,57b6e129b82b6a3f7cceed45,"[126.93942245133047, 37.47475152961049]",원룸,18.2,4,5,True,False,개별 난방,False,True,True,True,True,True,True,False,True,False,True,True,True,False,4700.0,5.43957985259,8.6745952648,8.20099067735
95,95,5789bfd582196c75fead1c31,"[126.96173443390713, 37.47450137091586]",원룸,33.0,1,6,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7800.0,4.04856737199,8.1894745516,5.81932603211
96,96,575e7ae3c2044a26d02d23e0,"[126.95597210790395, 37.47661133127447]",투룸,42.9,1,3,True,False,개별 난방,False,True,True,False,False,False,False,True,False,True,False,False,True,False,9500.0,4.14272112889,8.05607523025,6.35558676135
97,97,57c65324aba19228806e08cf,"[126.93826419326268, 37.47549336219559]",원룸,23.1,2,4,False,False,중앙 난방,True,True,True,False,True,True,False,True,True,False,True,False,False,False,3530.0,5.48850591169,8.6566431433,8.30858033735
98,98,55e46a79d2d1ba203403ef3f,"[126.9459257935, 37.4801715536]",원룸,16.5,1,7,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5600.0,4.56317855351,7.97075676941,7.3526030837
99,99,57ecb3cad7ba842f1f303c2e,"[126.95346174747598, 37.477504170681755]",원룸,16.5,3,6,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6600.0,4.22004137364,8.01798134291,6.59859383618
100,100,57e8d1bf7b682b5c76a7d695,"[126.93754096543624, 37.475121766089984]",원룸,23.1,1,5,False,True,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7500.0,5.57235970531,8.71821624625,8.39725302105
101,101,57cbe4d55f03d92b6a3c281b,"[126.93898202414752, 37.47694976662394]",원룸,19.8,2,4,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,4500.0,5.33766168485,8.50233330208,8.193788351
102,102,575f98704ce43850eb130d92,"[126.94007743357407, 37.47564926933543]",투룸,36.3,1,4,False,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5000.0,5.32847585898,8.57161644698,8.10599316054
103,103,57b80eabfc04c7312a55b231,"[126.94586666966708, 37.48063284318228]",원룸,33.0,3,9,True,True,개별 난방,True,True,True,False,True,True,False,True,True,False,True,False,True,False,5820.0,4.53735121635,7.9318776844,7.34856497984
104,104,57e89cb15b84f91915774a58,"[126.94129946994842, 37.47428755589033]",1.5룸,26.4,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,True,False,7500.0,5.31892897417,8.64455727377,8.00886677121
105,105,57e244fef592957234cfb926,"[126.93468095586759, 37.472283840226446]",원룸,19.8,2,5,False,True,개별 난방,False,True,True,True,True,True,True,True,True,False,True,False,True,False,3970.0,5.98924167488,9.08234524318,8.78413163028
106,106,57e66c31b82ade1d453806f6,"[126.95398025652044, 37.48002719979686]",1.5룸,33.0,3,6,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,4700.0,3.99395568858,7.77923919941,6.47192341572
107,107,57e9c98c06a891048c9e9073,"[126.93546306676387, 37.472493304344816]",원룸,19.8,2,4,False,False,중앙 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,4000.0,5.91037340951,9.03056407945,8.69324410751
108,108,56d68f4ccec6604c98b14bf8,"[126.95391319331866, 37.47876936481534]",원룸,16.5,3,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,6700.0,4.0944523485,7.8946277946,6.51348945176
109,109,57ce272aded6c75a75a25304,"[126.9370346464244, 37.47493769136697]",원룸,16.5,2,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,3790.0,5.62646594892,8.75509942995,8.45740534853
110,110,57e9daf1d3f61f72ebe81097,"[126.95417541208532, 37.47889200406597]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,False,True,False,False,False,True,False,True,False,True,False,4300.0,4.06864962857,7.87861811716,6.48158147083
111,111,57f1b44fdc84b770ab373874,"[126.936435347528, 37.47241454247787]",원룸,19.8,2,3,False,False,중앙 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,4350.0,5.83421471452,8.99609698027,8.58953290192
112,112,57a304a4e699180c7c3cfef5,"[126.9508958407617, 37.48026022055582]",원룸,18.1,4,11,False,True,개별 난방,False,True,True,False,True,True,True,True,True,False,True,True,True,False,3900.0,4.18449780581,7.82444731731,6.8035525191
113,113,55fa202558db561052fcdd08,"[126.95485075201114, 37.47637304156973]",원룸,19.8,2,3,True,True,개별 난방,True,True,True,True,True,True,False,False,True,False,True,False,True,False,4300.0,4.22523314406,8.09568613256,6.48323180052
114,114,5662add1ebfaa732590f9715,"[126.94134236795166, 37.47147282149047]",원룸,19.8,5,5,False,True,중앙 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,4000.0,5.50524444725,8.88903453416,8.08538423316
115,115,57bbf845c538d044e31f4bc7,"[126.94811389134087, 37.481239329407565]",1.5룸,33.0,5,8,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,10800.0,4.32104802104,7.81002989657,7.08653535054
116,116,57e358a51c525a6c55e8d0a5,"[126.96247162661898, 37.474303385153775]",원룸,23.1,2,4,True,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,5000.0,4.0384595684,8.20389448781,5.75024314376
117,117,578df23255590f352cf82560,"[126.95569674465537, 37.47578229942945]",1.5룸,52.8,1,5,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,True,False,4600.0,4.22464446422,8.13585962318,6.41151231441
