,id,loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price
2733,5763b37af1be1f2f907e5fdd,"[127.06840406690561, 37.5428776225838]",원룸,21.4,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5800.0
2734,5763b37af1be1f2f907e5fdd,"[127.06840406690561, 37.5428776225838]",원룸,21.4,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5800.0
2735,57e39f2a3ce67632a47b04de,"[127.07053666754219, 37.54369807935628]",원룸,19.8,-1,3,False,False,개별 난방,False,False,True,False,True,False,False,False,True,False,False,True,False,False,4200.0
2736,57dcea2e386e12768d77b267,"[127.0896138912, 37.5430256114]",1.5룸,29.7,-1,5,True,False,개별 난방,True,False,False,False,False,False,False,True,False,True,False,False,False,False,5200.0
2737,57edef46df1b89396fc8caf7,"[127.09012095323767, 37.54313334541172]",투룸,52.8,3,5,True,True,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,False,False,26500.0
2738,57f2169a177f3b0635a5b9eb,"[127.0720628329, 37.5445585131]",원룸,18.1,2,3,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,3500.0
2739,5777a38efa6918020c947635,"[127.0682216203681, 37.546308732853326]",원룸,19.8,3,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,True,True,False,6500.0
2740,57ef3d33dee23b26e86dd9ce,"[127.082260388, 37.5444293137]",투룸,46.3,3,5,True,True,개별 난방,True,False,False,False,False,False,False,True,False,True,False,False,True,False,22500.0
2741,57b555d9bcf46e456d24d1b0,"[127.07002387409199, 37.54711497278579]",1.5룸,49.5,11,11,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,15900.0
2742,57e0d2a6866c13619eb25371,"[127.07040389562549, 37.54209077568164]",투룸,39.6,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,8200.0
2743,57e8fbe2a24c54326c1804f4,"[127.07284282100589, 37.54606810884441]",원룸,21.4,2,8,False,True,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,9500.0
2744,57a0055150fc097f06694f7f,"[127.08807410744079, 37.53842806781529]",오피스텔,26.4,4,9,True,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,9200.0
2745,57bc2d72efe9b76ec16a82da,"[127.0723086648593, 37.546021585203896]",원룸,36.3,3,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,6500.0
2746,57d11ca193b1fe4a83cebbfa,"[127.07268029530375, 37.54650429243888]",원룸,23.1,-1,8,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,7500.0
2747,57d251cfcdf84001b8606a00,"[127.07454790339139, 37.54470473423531]",원룸,16.5,2,5,True,True,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,False,False,6500.0
2748,57d3e7b9e91c8444e0b05d76,"[127.087929613, 37.5387128915]",투룸,46.2,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16100.0
2749,57f1e8f538519020e40dd907,"[127.0676371151, 37.5456423299]",투룸,46.2,2,3,False,False,개별 난방,False,True,True,True,False,False,False,True,True,True,False,False,True,False,10700.0
2750,57528b28820f644414a72f28,"[127.08602962208222, 37.53949275481351]",투룸,39.6,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12000.0
2751,57f33efd5c92566a8eafe2a5,"[127.08394716519686, 37.53903654561027]",1.5룸,33.0,2,4,False,False,개별 난방,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14200.0
2752,57e252bb44835554d00fbd5d,"[127.067857782, 37.5444024286]",1.5룸,19.8,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4200.0
2753,573c353f072101075dbb6b21,"[127.08616364957277, 37.541903732124545]",투룸,33.0,2,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,17100.0
2754,5644497c2593780c9586e397,"[127.08879840954663, 37.5385608733914]",오피스텔,24.8,13,14,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,7300.0
2755,57d66fe029842b30808348a4,"[127.07031637551827, 37.54528757323069]",투룸,49.5,2,5,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,9500.0
2756,57efabc0616c7f7e85a292b7,"[127.0695216128, 37.5424264702]",1.5룸,29918.4,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,6200.0
2757,574fe32e1ee09a735aa432ec,"[127.09012095323767, 37.54313334541172]",투룸,52.8,3,6,True,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,True,False,26500.0
2758,57e8b2ae2e615e2396dce4d8,"[127.07197733959356, 37.545084748695075]",원룸,26.4,5,6,False,True,개별 난방,False,True,True,False,False,False,False,True,False,False,True,False,False,False,16500.0
2759,57c9541b6ce5c90c544848f1,"[127.0824806819816, 37.543074057214305]",투룸,42.9,3,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19200.0
2760,57e5068849680d0926492bb3,"[127.0666443744, 37.54398866]",원룸,26.4,3,5,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,True,True,False,7500.0
2761,57189e7e39bb445a5989a89c,"[127.0797238323846, 37.53844481236015]",투룸,49.5,2,6,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,23500.0
2762,57df6300e86af957489aa037,"[127.0699988021156, 37.544505694706935]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6400.0
2763,57e60650b752506903f45608,"[127.06884246667315, 37.54710485548084]",원룸,18.1,3,7,False,True,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,True,False,6200.0
2764,57d3663f9510626702c9202d,"[127.065340044, 37.5431028056]",투룸,46.2,3,4,True,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,23500.0
2765,57e0ef24b4e8ee0355795549,"[127.0744006422, 37.5468239766]",투룸,49.5,1,3,True,False,개별 난방,True,True,True,False,False,False,False,True,True,False,True,False,True,False,11300.0
2766,5636d21f0709452e8da75f7b,"[127.08260556349816, 37.537293155610044]",원룸,23.1,12,16,True,True,중앙 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,9400.0
2767,57c16db1088c694012cb7a23,"[127.07011399761404, 37.541849480289656]",1.5룸,33.1,-1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5300.0
2768,57ef236e1c3dfb79f5fd1788,"[127.0867917052, 37.5409770447]",원룸,33.0,2,4,False,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4600.0
2769,57df531fa0d11a13b76fc626,"[127.0670583475, 37.5463166072]",원룸,19.8,-1,2,False,False,개별 난방,False,True,True,False,False,True,True,True,True,False,True,False,True,False,5500.0
2770,57e0e8e0170d3d5af5a50493,"[127.09012095323767, 37.54313334541172]",투룸,42.9,3,5,True,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,False,False,26300.0
2771,57cce160f2b6e824f2dfc6c3,"[127.07108418964268, 37.54353917515936]",투룸,42.9,4,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,18500.0
2772,57ccda600d2cf97a3960f166,"[127.06762515532374, 37.54242396749962]",원룸,16.5,3,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7000.0
2773,57eb93f70eb15a69ae3852b2,"[127.07013600827818, 37.546019291660194]",투룸,42.9,-1,2,False,False,개별 난방,False,False,True,False,False,False,False,True,False,True,False,False,True,False,6000.0
2774,57eb6d3fbf7e5b14e7759d13,"[127.07197733959356, 37.545084748695075]",원룸,13.2,1,5,False,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5300.0
2775,5773a81b5ec7563c0257dcf4,"[127.06976087448157, 37.54661417313079]",1.5룸,23.1,5,7,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7000.0
2776,57bd076c1bee8e213a8acdf9,"[127.08877042401316, 37.54167835342428]",투룸,42.9,2,4,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13300.0
2777,5661723f5ba6643249a4cc98,"[127.07154758180847, 37.54533728959781]",1.5룸,26.4,5,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,True,True,False,9000.0
2778,57df4531487a6d075b8a6d6b,"[127.0664587379, 37.5439202887]",투룸,36.3,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9500.0
2779,57aad3f2fc3fea42ec69940f,"[127.06836033867275, 37.54455711055121]",투룸,46.2,1,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,False,False,False,False,10000.0
2780,579f288a82175339cbfdbfe6,"[127.06640591276194, 37.54559978074652]",투룸,49.5,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,14200.0
2781,57e9d43347d3e14bb8c169b9,"[127.06657948793156, 37.54228040177826]",원룸,21.5,2,5,True,True,개별 난방,False,True,True,False,False,True,False,False,True,False,True,False,False,False,7700.0
2782,57a96410a901740951ee31f9,"[127.06993351052981, 37.54729162208949]",원룸,18.2,-1,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,5000.0
2783,57f32df07b89722513defec2,"[127.0662955764357, 37.54367530857659]",투룸,49.5,2,5,True,False,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,True,False,14500.0
2784,56ced40d71319c530acdc377,"[127.07164409693264, 37.546865325200024]",오피스텔,26.4,7,10,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,True,True,False,8000.0
2785,5489076ae4b01c660287266c,"[127.07221780387938, 37.54567565721998]",원룸,19.8,5,8,False,False,개별 난방,False,True,True,False,True,True,False,True,True,True,True,True,True,False,6500.0
2786,57c0fed232925460947ea3ad,"[127.07636174864595, 37.53909575425379]",원룸,14.9,1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,6400.0
2787,5742af40252b5d3c6620b080,"[127.08911961121173, 37.542247522048115]",투룸,49.5,3,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9200.0
2788,57e9fe0c5e286a30a4b8ed42,"[127.0848559433, 37.5382105801]",투룸,41.3,4,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10200.0
2789,57ecbb578a9dcd471f591041,"[127.0691895325, 37.5455152906]",투룸,29.7,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4500.0
2790,57d0ce30bef5f3262330d11a,"[127.0831227315, 37.5424717395]",원룸,23.1,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7000.0
2791,57d66b45da302c7b73d501ba,"[127.06988330251808, 37.54684475643295]",투룸,56.1,8,8,False,True,개별 난방,False,True,True,False,False,True,False,True,True,True,True,False,False,False,16500.0
2792,57ef3ebf743f9520eb66ab26,"[127.066846266, 37.5419847232]",원룸,42.9,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,13300.0
2793,57ef5246ced04501d06d0904,"[127.07290254116779, 37.546969070810825]",오피스텔,26.4,3,11,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,8400.0
2794,57e61523f95b893504359358,"[127.07792977781807, 37.54541614201205]",원룸,26.4,2,6,True,False,개별 난방,False,True,True,False,False,True,True,True,True,True,False,False,True,False,8600.0
2795,57df471c1221da7b16504458,"[127.06744216441332, 37.54528924978665]",1.5룸,29.7,-1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,True,False,False,5700.0
2796,57e10cc96ff95722b7c01a8c,"[127.0882018642, 37.5393037444]",투룸,42.9,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13100.0
2797,57e3b84cc3987b1b4c96841a,"[127.0781558607, 37.5451925448]",1.5룸,24.8,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5500.0
2798,57f323a8c4c06b566848a5e7,"[127.08386482242793, 37.53825453614767]",오피스텔,26.4,6,19,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,True,False,True,False,9400.0
2799,54a662bce4b02ceec8161ebe,"[127.08256491445671, 37.537368868051644]",오피스텔,26.3,6,16,True,True,중앙 난방,False,True,True,False,True,True,True,True,True,False,True,False,True,False,11400.0
2800,57498101a9edd74c31966875,"[127.0820940891691, 37.53724305626883]",오피스텔,33.0,5,11,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,12800.0
2801,578ed8731cf05612ee62b8e6,"[127.08410528154133, 37.53877694512593]",원룸,19.8,2,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6500.0
2802,5784a57e2592a80d2af8710a,"[127.06713892703776, 37.54531825455737]",원룸,21.4,2,5,False,False,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,True,False,6500.0
2803,57d0f1010a0c874c1d4e76a7,"[127.0728067538076, 37.54621589490432]",원룸,21.5,-1,7,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5500.0
2804,571f313da7463639ddf1bb50,"[127.07457975969116, 37.54487770594253]",원룸,16.5,2,5,False,False,개별 난방,False,True,True,True,False,True,False,True,True,False,True,True,True,False,5850.0
2805,57a003a8c0814879b346936e,"[127.08807410744079, 37.53842806781529]",1.5룸,49.5,7,9,True,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,13200.0
2806,57d24eda088c64670b32ee14,"[127.07454790339139, 37.54470473423531]",투룸,42.9,3,5,True,True,개별 난방,False,True,True,False,False,True,False,True,False,False,True,False,False,False,22500.0
2807,57c4153b178fbb5f80ad2bde,"[127.06647080629615, 37.54221919503853]",투룸,29.7,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,7000.0
2808,57c40c07bc48414a515d83c5,"[127.06576063100104, 37.54270613237689]",원룸,23.1,3,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5500.0
2809,57ea36b4136e90064e60d8e9,"[127.0684335102, 37.5453787793]",1.5룸,26.4,3,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,8000.0
2810,5642cd4fd8574f0677b42917,"[127.07268342202916, 37.545062692217904]",투룸,39.6,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7100.0
2811,57d76c8e3f6e6004bc4979b0,"[127.08887051146647, 37.54211075787223]",원룸,33.0,2,3,False,False,개별 난방,True,True,True,False,False,False,False,False,True,True,False,False,False,False,6000.0
2812,5758e4f317f9a57c70fbf451,"[127.07427673774599, 37.54511936468175]",원룸,33.0,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,8500.0
2813,57ecc3ec6fd1bc0c5f4c8ed5,"[127.0874926287, 37.5404503437]",투룸,52.8,3,5,True,True,개별 난방,False,True,False,False,False,False,False,True,False,False,False,False,False,False,25500.0
2814,57e0de6bb7932a71eaa4633b,"[127.0871219897, 37.5408758895]",투룸,39.6,3,5,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,15600.0
2815,57e354f3a62dee143640c0c7,"[127.067278889879, 37.544925339303816]",원룸,19.8,1,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,4700.0
2816,56fb79ca59b0f4378b2f3307,"[127.0707326570238, 37.54513956076821]",원룸,23.1,3,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,6100.0
2817,5664ed9d6e8a370d40aa640e,"[127.06988612984647, 37.5450247369284]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6000.0
2818,578d753805c562353018ec61,"[127.08952583391496, 37.541302967350205]",1.5룸,39.6,2,5,True,False,개별 난방,False,True,True,False,False,False,False,True,False,True,False,False,False,False,15500.0
2819,57d39d142ec30b159ed636ad,"[127.07268029530375, 37.54650429243888]",원룸,21.4,-1,7,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7500.0
2820,57b6abeb101f5301b1fc3e81,"[127.06994020976704, 37.54477242516593]",투룸,66.0,3,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18500.0
2821,54f83019e4b0eb8a1e62c4fb,"[127.08670538466127, 37.54069599621326]",원룸,19.8,4,5,True,False,개별 난방,False,True,True,False,False,True,True,True,True,False,True,False,False,False,6500.0
2822,57ea42eec67a8d370ab65152,"[127.08535850984853, 37.53837960592895]",투룸,52.8,4,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,True,False,20400.0
2823,57b7bf5b9867b06540ca99bb,"[127.07385607573087, 37.54540794821918]",원룸,26.4,-1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,False,False,True,False,False,False,5000.0
2824,57caafb0dcc7fb412439cb18,"[127.06738543513777, 37.54260790842804]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,4100.0
2825,5611daefa586d90bc25bbb98,"[127.07083176863463, 37.5446457538619]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5050.0
2826,57cfbffd8718223342dac626,"[127.06993351052981, 37.54729162208949]",원룸,29.7,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5000.0
2827,56cadb58215a5d5fd07a8541,"[127.06631320248488, 37.54313469908124]",1.5룸,19.8,3,6,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,6500.0
2828,57ef77d0b757605010569a7b,"[127.0874577550245, 37.54159283695733]",투룸,36.3,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5500.0
2829,5754e150d9277109f3649186,"[127.07217623985142, 37.544817931565575]",원룸,23.1,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,5100.0
2830,57cfc15f60c9e54b22455876,"[127.07112677449156, 37.545485307654154]",원룸,39.6,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6000.0
2831,57bfb402829f1b57b4dac4e4,"[127.0723086648593, 37.546021585203896]",원룸,33.0,3,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,6500.0
2832,573ac4b46299b45f32949e2e,"[127.07272901417294, 37.5454014397773]",원룸,33.0,-1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5100.0
2833,56b1b5564c5d583628dfb417,"[127.06869374281631, 37.54781132507458]",오피스텔,19.8,2,18,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,True,7850.0
2834,574fc5f906e5360abd0c9431,"[127.08911961121173, 37.542247522048115]",투룸,49.5,3,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10200.0
2835,56d6cad180d7644d1b1720fc,"[127.0671100762432, 37.54342977667916]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,4600.0
2836,57e3408dbb2ef26e624eb2fc,"[127.0849280869, 37.5419622912]",원룸,29.7,3,5,True,True,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6800.0
2837,57e33aab4623b340fd548c85,"[127.0828902702, 37.5410014717]",투룸,46.2,2,6,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8800.0
2838,57ef2750607a961c8917e232,"[127.08227542326506, 37.53751683412257]",오피스텔,23.9,9,24,True,True,중앙 난방,False,True,True,False,False,True,False,True,False,False,True,False,True,False,8800.0
2839,57e5f6be9ac4b016f12a5793,"[127.08227542326506, 37.53751683412257]",오피스텔,26.4,6,16,True,True,중앙 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,11400.0
2840,57b6c88252dc173624c2c291,"[127.06882142874849, 37.543915331296354]",원룸,21.4,3,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,6200.0
2841,560e51407d8b282d1b47636e,"[127.07001878081363, 37.541669336873156]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5550.0
2842,57f1fdf37623280735ddde50,"[127.0704809516, 37.547017393]",원룸,16.5,3,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,8800.0
2843,57ce2e1b34a0dd13344c4af1,"[127.08800376003451, 37.54018687194404]",원룸,23.1,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5200.0
2844,57e8c5c3295f6804acc45e7d,"[127.08255776615938, 37.54320014324728]",투룸,42.9,1,5,True,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9800.0
2845,57cf83703094736b083f8003,"[127.08466668486905, 37.542946370199104]",투룸,42.9,4,10,True,True,개별 난방,False,True,True,False,False,False,False,True,False,False,True,False,True,False,25600.0
2846,57cf82ecf78b77706c7e3127,"[127.0661869886, 37.5437222215]",투룸,49.5,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,8600.0
2847,57e3829f1f69fd488e502cf4,"[127.07404559671488, 37.544816774165625]",원룸,21.4,5,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7000.0
2848,561231948fb5fd1c2867d24b,"[127.06903450070293, 37.544282814601296]",원룸,19.8,6,6,False,False,개별 난방,False,True,True,True,False,True,False,True,True,True,False,False,True,False,6400.0
2849,57e0dfa67f449835128f6a7a,"[127.0693623931, 37.5415580003]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,True,False,7500.0
2850,57e386fa077c26707dae3048,"[127.06655012435512, 37.54488971230887]",원룸,19.8,4,5,True,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,6500.0
2851,56bc70d6c24fa9587937d53d,"[127.07164409693264, 37.546865325200024]",오피스텔,26.4,7,12,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,False,True,False,9000.0
2852,57d0be845cc91142eb9f15fa,"[127.0713259981812, 37.54555366340754]",투룸,42.9,1,3,False,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9000.0
2853,57e8fdd7754e0d424c198114,"[127.0699988021156, 37.544505694706935]",원룸,18.1,3,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,6500.0
2854,57f20cd61579ed5048c60827,"[127.0670484297, 37.5453507419]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,5300.0
2855,57b9aef0e7f7bb1d12e4ad26,"[127.0674974778328, 37.54137527706593]",원룸,16.5,0,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,4500.0
2856,57f219d41c2e072a8d1025e2,"[127.0887392625, 37.5421180646]",투룸,46.2,2,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11600.0
2857,57f23aedc3786158a8188e3a,"[127.0695216128, 37.5424264702]",원룸,19.8,2,3,False,False,개별 난방,False,True,False,False,False,False,False,True,True,True,False,False,False,False,5200.0
2858,57df7309967e0f41266e30f2,"[127.08609080607462, 37.53759700629526]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,True,False,False,True,True,True,True,False,False,True,False,6000.0
2859,57da699e0938fe275060ad98,"[127.0832409803, 37.5429834238]",원룸,25.4,2,5,True,False,개별 난방,True,True,True,False,False,True,False,True,True,False,True,True,False,False,8500.0
2860,57df9fc015e8ad3f7852ff9f,"[127.0887392625, 37.5421180646]",투룸,46.2,4,5,True,True,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24500.0
2861,57a92ff0f0e7333c67d63ae0,"[127.08255776615938, 37.54320014324728]",투룸,46.2,3,5,True,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,False,False,19300.0
2862,57a84f0a1f567a6d542f70aa,"[127.06720074913898, 37.54359550898638]",원룸,29.7,4,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,True,False,7100.0
2863,57e0d1272af3dd50b0fbba3e,"[127.08879835826082, 37.53851762543235]",오피스텔,23.1,9,14,True,True,개별 난방,False,True,True,False,False,True,False,True,False,True,False,False,True,False,8900.0
2864,57a31ac0a6749522c3f2d0f9,"[127.06899010165061, 37.54521987962577]",원룸,16.5,2,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,5500.0
2865,57cce0547aadc81dbd15b189,"[127.06864541122681, 37.544466845260324]",투룸,49.5,2,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,9800.0
2866,57eb22c0d9dda27d0f2103c2,"[127.07038628579627, 37.542616969870764]",원룸,19.8,2,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7500.0
2867,57e25a4e9595c67448ca2109,"[127.06728988059068, 37.5420457392348]",원룸,23.1,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,8300.0
2868,56cee33b84a3f2530af8fcd5,"[127.07604926468002, 37.53890494391433]",원룸,33.0,3,4,True,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,7500.0
2869,57cf7c14076a085513b429eb,"[127.0725791773, 37.5449185965]",원룸,19.8,-1,3,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3300.0
2870,57cf6e58f9bdf80ada712d63,"[127.08717000148559, 37.53935136255597]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5300.0
2871,573d7a7b3818a1426aebd83c,"[127.07005430107651, 37.545770664457336]",1.5룸,33.0,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,7600.0
2872,573592b6c1d1e77491442496,"[127.0728067538076, 37.54621589490432]",원룸,21.5,7,8,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,7600.0
2873,57970d578907b509592c947e,"[127.08476651892714, 37.53917651629391]",투룸,42.9,-1,2,False,False,개별 난방,True,False,False,False,False,False,False,True,False,False,False,False,False,False,5500.0
2874,57b6a0607f5006464c4a5688,"[127.06833736517709, 37.54418230819247]",투룸,36.3,1,2,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,7000.0
2875,57c53249d65d314dd5ce5bc2,"[127.07419616435897, 37.5460276222875]",원룸,23.1,2,2,False,False,중앙 난방,False,True,True,True,True,False,True,False,False,False,False,True,False,False,6300.0
2876,57e8abec685e6a03eb0f05fc,"[127.06653948939946, 37.543109343806535]",원룸,26.4,-1,4,False,False,개별 난방,False,True,True,False,False,False,False,False,False,True,False,False,True,False,5000.0
2877,57ef7f15d0e598790f76c82b,"[127.0692721914, 37.5419040371]",1.5룸,19.8,1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,5700.0
2878,56ea4201e31b067f04e28deb,"[127.06870187292002, 37.546805805770745]",원룸,26.4,2,7,False,True,개별 난방,False,True,True,False,False,True,False,False,True,False,True,False,True,False,6500.0
2879,56c836ef8ec5b6332c09328f,"[127.07164409693264, 37.546865325200024]",오피스텔,21.4,7,11,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,True,True,False,7500.0
