week1_pop,comp1_score,comp2_score,rank1,rank2,rank3,rank4,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,director_score,act_score,pre_score,viewer_num,like_see,screen1
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,33.0000 ,9.0400 ,77.0000 ,430.0000 ,156.0000 
2,0.0000 ,53127.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.1600 ,510.0000 ,1271.0000 ,227.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.6200 ,89.0000 ,758.0000 ,169.0000 
2,0.0000 ,27879.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.8900 ,45.0000 ,753.0000 ,78.0000 
2,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,72.0000 ,9.6400 ,141.0000 ,2564.0000 ,77.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,51.0000 ,9.1500 ,91.0000 ,1267.0000 ,64.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.2200 ,18.0000 ,305.0000 ,18.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.0800 ,2452.0000 ,8929.0000 ,20.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,2.0000 ,0.0000 ,9.5400 ,68.0000 ,754.0000 ,104.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,186.0000 ,6.9700 ,546.0000 ,1297.0000 ,129.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.2500 ,61.0000 ,2224.0000 ,81.0000 
2,0.0000 ,18467.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,9.6500 ,49.0000 ,735.0000 ,48.0000 
2,0.0000 ,53127.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,8.4700 ,53.0000 ,372.0000 ,178.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3800 ,104.0000 ,1618.0000 ,35.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,9.0200 ,231.0000 ,272.0000 ,59.0000 
2,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,60.0000 ,9.2900 ,262.0000 ,332.0000 ,76.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.0700 ,128.0000 ,1405.0000 ,15.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,92.0000 ,7.7800 ,234.0000 ,479.0000 ,93.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.4100 ,78.0000 ,1035.0000 ,74.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,7.6200 ,58.0000 ,673.0000 ,141.0000 
2,0.0000 ,445645.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,10.0000 ,8.0000 ,306.0000 ,46.0000 
2,0.0000 ,3384.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3800 ,125.0000 ,633.0000 ,56.0000 
2,0.0000 ,130625.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.3300 ,48.0000 ,291.0000 ,39.0000 
2,0.0000 ,4527.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.1200 ,16.0000 ,236.0000 ,46.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,41.0000 ,9.8200 ,51.0000 ,1309.0000 ,24.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.1600 ,25.0000 ,227.0000 ,10.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,10.0000 ,14.0000 ,105.0000 ,19.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.4800 ,31.0000 ,210.0000 ,82.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,9.4300 ,82.0000 ,1476.0000 ,74.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,9.4700 ,137.0000 ,2178.0000 ,55.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,6.2900 ,194.0000 ,838.0000 ,54.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,92.0000 ,9.1200 ,84.0000 ,1766.0000 ,71.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.8000 ,35.0000 ,571.0000 ,42.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,8.0500 ,38.0000 ,275.0000 ,60.0000 
2,0.0000 ,2277708.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.3200 ,95.0000 ,382.0000 ,92.0000 
2,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.2500 ,56.0000 ,1064.0000 ,7.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.8800 ,34.0000 ,449.0000 ,70.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,8.3100 ,67.0000 ,171.0000 ,27.0000 
2,0.0000 ,8443.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.6400 ,44.0000 ,191.0000 ,73.0000 
2,0.0000 ,3117859.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.2200 ,227.0000 ,1013.0000 ,91.0000 
2,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,7.0000 ,3.0000 ,43.0000 ,46.0000 
2,0.0000 ,2308.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.0000 ,18.0000 ,356.0000 ,32.0000 
2,0.0000 ,12681.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.0000 ,37.0000 ,377.0000 ,40.0000 
2,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.0100 ,1878.0000 ,11088.0000 ,19.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.1600 ,51.0000 ,635.0000 ,56.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,88.0000 ,5.5000 ,2.0000 ,34.0000 ,50.0000 
2,0.0000 ,1676040.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,26.0000 ,8.3100 ,58.0000 ,388.0000 ,94.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,121.0000 ,9.7300 ,30.0000 ,630.0000 ,64.0000 
2,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.5800 ,12.0000 ,54.0000 ,19.0000 
3,0.0000 ,55542.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,10.0000 ,33.0000 ,251.0000 ,1.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.5900 ,37.0000 ,156.0000 ,26.0000 
3,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.0900 ,11.0000 ,33.0000 ,9.0000 
3,0.0000 ,5392.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.7900 ,28.0000 ,220.0000 ,28.0000 
3,0.0000 ,2834.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.8500 ,124.0000 ,343.0000 ,30.0000 
3,0.0000 ,1134.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.1100 ,160.0000 ,1975.0000 ,33.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,65.0000 ,9.3300 ,3.0000 ,100.0000 ,21.0000 
3,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,30.0000 ,9.7000 ,57.0000 ,189.0000 ,43.0000 
3,0.0000 ,118008.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3400 ,41.0000 ,682.0000 ,29.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.1500 ,21.0000 ,194.0000 ,32.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,9.2100 ,91.0000 ,1407.0000 ,38.0000 
3,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,9.0900 ,32.0000 ,153.0000 ,35.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,19.0000 ,9.0800 ,12.0000 ,277.0000 ,35.0000 
3,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.9100 ,11.0000 ,195.0000 ,17.0000 
3,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.9400 ,162.0000 ,1261.0000 ,42.0000 
3,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,8.5700 ,190.0000 ,650.0000 ,17.0000 
3,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.7900 ,14.0000 ,153.0000 ,16.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.9000 ,10.0000 ,65.0000 ,20.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3700 ,35.0000 ,487.0000 ,20.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.6300 ,67.0000 ,606.0000 ,45.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.5200 ,21.0000 ,123.0000 ,10.0000 
3,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3300 ,27.0000 ,250.0000 ,28.0000 
3,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.5500 ,20.0000 ,286.0000 ,28.0000 
3,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.5800 ,79.0000 ,589.0000 ,22.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.7300 ,48.0000 ,305.0000 ,20.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.3300 ,3.0000 ,51.0000 ,20.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,8.3300 ,33.0000 ,252.0000 ,26.0000 
3,0.0000 ,1483.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.8900 ,19.0000 ,112.0000 ,20.0000 
3,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,9.4000 ,15.0000 ,244.0000 ,15.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.0400 ,26.0000 ,259.0000 ,29.0000 
3,0.0000 ,2834.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,5.0500 ,100.0000 ,938.0000 ,18.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,18.0000 ,6.2000 ,15.0000 ,133.0000 ,21.0000 
3,0.0000 ,118008.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.6100 ,23.0000 ,182.0000 ,18.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,9.7500 ,24.0000 ,100.0000 ,17.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.9400 ,35.0000 ,152.0000 ,18.0000 
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.9000 ,42.0000 ,476.0000 ,19.0000 
